series_name,set_id,set_code,set_name,scrydex_id,scrydex_url,scrydex_number_raw,number_key,scrydex_name,scrydex_rarity,scrydex_rarity_raw,scrydex_card_url,expected_image_url,db_numeric_max,beyond_db_max,jp_name,name_resolution_method,name_confidence,unresolved_reason,template_method,template_card_id,template_category,template_hp,template_types,template_stage,template_regulation_mark
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,84,84,Shauna,HR,HR,,https://images.scrydex.com/pokemon/swsh7r_ja-84/large,79,YES,サナ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,b356ba46-991c-49e0-90c5-7335cd3b9e20,サポート,,[],,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,85,85,Schoolboy,HR,HR,,https://images.scrydex.com/pokemon/swsh7r_ja-85/large,79,YES,スクールボーイ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,ee094555-5ba2-4bb8-b73f-622c36014ba0,サポート,,[],,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,86,86,Zinnia's Resolve,HR,HR,,https://images.scrydex.com/pokemon/swsh7r_ja-86/large,79,YES,ヒガナの決意,SAME_SET,HIGH,,SAME_SET_TEMPLATE,61aa9daa-8a38-4f70-b1cb-d929b635a0fa,サポート,,[],,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,87,87,Froslass,UR,UR,,https://images.scrydex.com/pokemon/swsh7r_ja-87/large,79,YES,ユキメノコ,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,5ba83c6d-b242-4ba1-932e-2cace5ac08a9,Pokémon,90,"[""Water""]",1 進化,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,88,88,Toy Catcher,UR,UR,,https://images.scrydex.com/pokemon/swsh7r_ja-88/large,79,YES,トイキャッチャー,SAME_SET,HIGH,,SAME_SET_TEMPLATE,34b1bfef-8024-490a-b4e8-16ee7f93a571,グッズ,,[],,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,89,89,Stormy Mountains,UR,UR,,https://images.scrydex.com/pokemon/swsh7r_ja-89/large,79,YES,嵐の山脈,SAME_SET,HIGH,,SAME_SET_TEMPLATE,0cfc768d-c46a-480b-b9e5-15f88b7e63e7,スタジアム,,[],,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,90,90,Lightning Energy,UR,UR,,https://images.scrydex.com/pokemon/swsh7r_ja-90/large,79,YES,基本雷エネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,bbcd9f31-e108-4f7c-b5b5-c7ab9720b842,Energy,,[],,
BWシリーズ,20672802-91f9-40b4-909f-312ffba0dd5b,BW4-B,ポケモンカードゲームBW 拡張パック「ダークラッシュ」,bw4_ja,https://scrydex.com/pokemon/expansions/dark-rush/bw4_ja,70,70,Entei-EX,SR,SR,,https://images.scrydex.com/pokemon/bw4_ja-70/large,69,YES,エンテイEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,892ca9cd-10a0-4536-b364-736da70897ca,Pokémon,180,"[""Fire""]",たね,
BWシリーズ,20672802-91f9-40b4-909f-312ffba0dd5b,BW4-B,ポケモンカードゲームBW 拡張パック「ダークラッシュ」,bw4_ja,https://scrydex.com/pokemon/expansions/dark-rush/bw4_ja,71,71,Raikou-EX,SR,SR,,https://images.scrydex.com/pokemon/bw4_ja-71/large,69,YES,ライコウEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,231bc7b4-a27d-4c2d-a46a-244bc82c5ab7,Pokémon,170,"[""Electric""]",たね,
BWシリーズ,20672802-91f9-40b4-909f-312ffba0dd5b,BW4-B,ポケモンカードゲームBW 拡張パック「ダークラッシュ」,bw4_ja,https://scrydex.com/pokemon/expansions/dark-rush/bw4_ja,72,72,Darkrai-EX,SR,SR,,https://images.scrydex.com/pokemon/bw4_ja-72/large,69,YES,ダークライEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,3fb5688f-6909-45fa-be4f-acaebc66f3ee,Pokémon,180,"[""Dark""]",たね,
BWシリーズ,20672802-91f9-40b4-909f-312ffba0dd5b,BW4-B,ポケモンカードゲームBW 拡張パック「ダークラッシュ」,bw4_ja,https://scrydex.com/pokemon/expansions/dark-rush/bw4_ja,73,73,Tornadus-EX,SR,SR,,https://images.scrydex.com/pokemon/bw4_ja-73/large,69,YES,トルネロスEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,6a3fa522-1a7f-4ead-b913-bf4f2c64526b,Pokémon,170,"[""Colorless""]",たね,
BWシリーズ,20672802-91f9-40b4-909f-312ffba0dd5b,BW4-B,ポケモンカードゲームBW 拡張パック「ダークラッシュ」,bw4_ja,https://scrydex.com/pokemon/expansions/dark-rush/bw4_ja,74,74,Gardevoir,UR,UR,,https://images.scrydex.com/pokemon/bw4_ja-74/large,69,YES,サーナイト,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,c40ef3b9-8fc8-4f61-a3ae-5cd737ba861b,,,,,
BWシリーズ,20672802-91f9-40b4-909f-312ffba0dd5b,BW4-B,ポケモンカードゲームBW 拡張パック「ダークラッシュ」,bw4_ja,https://scrydex.com/pokemon/expansions/dark-rush/bw4_ja,75,75,Archeops,UR,UR,,https://images.scrydex.com/pokemon/bw4_ja-75/large,69,YES,アーケオス,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,28925a20-a714-46dc-b0c0-f2a751b2b154,Pokémon,130,"[""Fighting""]",1 進化,
BWシリーズ,20672802-91f9-40b4-909f-312ffba0dd5b,BW4-B,ポケモンカードゲームBW 拡張パック「ダークラッシュ」,bw4_ja,https://scrydex.com/pokemon/expansions/dark-rush/bw4_ja,76,76,Pokémon Catcher,UR,UR,,https://images.scrydex.com/pokemon/bw4_ja-76/large,69,YES,ポケモンキャッチャー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,e44b1511-84de-4c75-ac25-3fd3ffc137fc,グッズ,,[],,
BWシリーズ,790d2460-b945-4a62-ac80-f5a10254b191,BW5-Brz,ポケモンカードゲームBW　拡張パック「リューズブラスト」,bw5s_ja,https://scrydex.com/pokemon/expansions/dragon-blast/bw5s_ja,51,51,Mew-EX,SR,SR,,https://images.scrydex.com/pokemon/bw5s_ja-51/large,50,YES,ミュウEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,b4aeee18-2072-4b77-a106-85aa0bc02c6b,Pokémon,120,"[""Psychic""]",たね,
BWシリーズ,790d2460-b945-4a62-ac80-f5a10254b191,BW5-Brz,ポケモンカードゲームBW　拡張パック「リューズブラスト」,bw5s_ja,https://scrydex.com/pokemon/expansions/dragon-blast/bw5s_ja,52,52,Terrakion-EX,SR,SR,,https://images.scrydex.com/pokemon/bw5s_ja-52/large,50,YES,テラキオンEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,89368e85-25b5-40bb-a287-fdfb02b4e895,Pokémon,180,"[""Fighting""]",たね,
BWシリーズ,790d2460-b945-4a62-ac80-f5a10254b191,BW5-Brz,ポケモンカードゲームBW　拡張パック「リューズブラスト」,bw5s_ja,https://scrydex.com/pokemon/expansions/dragon-blast/bw5s_ja,53,53,Giratina-EX,SR,SR,,https://images.scrydex.com/pokemon/bw5s_ja-53/large,50,YES,ギラティナEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,e1e176cc-a0e0-4363-9160-ff96ae208ef6,Pokémon,180,"[""Dragon""]",たね,
BWシリーズ,790d2460-b945-4a62-ac80-f5a10254b191,BW5-Brz,ポケモンカードゲームBW　拡張パック「リューズブラスト」,bw5s_ja,https://scrydex.com/pokemon/expansions/dragon-blast/bw5s_ja,54,54,Reuniclus,UR,UR,,https://images.scrydex.com/pokemon/bw5s_ja-54/large,50,YES,ランクルス,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,b7fd469c-1271-4e70-933b-b7cb89e0ba11,Pokémon,90,"[""Psychic""]",2 進化,
BWシリーズ,790d2460-b945-4a62-ac80-f5a10254b191,BW5-Brz,ポケモンカードゲームBW　拡張パック「リューズブラスト」,bw5s_ja,https://scrydex.com/pokemon/expansions/dragon-blast/bw5s_ja,55,55,Rayquaza,UR,UR,,https://images.scrydex.com/pokemon/bw5s_ja-55/large,50,YES,レックウザ,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,bd413902-1344-448c-9a2b-a08f27f9efe3,Pokémon,120,"[""Dragon""]",たね,
BWシリーズ,b0253502-abfb-4157-a4fc-41821a8bd9f6,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,https://scrydex.com/pokemon/expansions/freeze-bolt/bw6f_ja,60,60,Cresselia-EX,SR,SR,,https://images.scrydex.com/pokemon/bw6f_ja-60/large,59,YES,クレセリアEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,3a6f9927-5024-4d40-9c18-061dacc3312f,Pokémon,170,"[""Psychic""]",たね,
BWシリーズ,b0253502-abfb-4157-a4fc-41821a8bd9f6,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,https://scrydex.com/pokemon/expansions/freeze-bolt/bw6f_ja,61,61,Landorus-EX,SR,SR,,https://images.scrydex.com/pokemon/bw6f_ja-61/large,59,YES,ランドロスEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,6cd6166c-6216-4b27-8cae-e9c2860c0818,Pokémon,180,"[""Fighting""]",たね,
BWシリーズ,b0253502-abfb-4157-a4fc-41821a8bd9f6,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,https://scrydex.com/pokemon/expansions/freeze-bolt/bw6f_ja,62,62,Black Kyurem-EX,SR,SR,,https://images.scrydex.com/pokemon/bw6f_ja-62/large,59,YES,ブラックキュレムEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,56afa110-bf34-4648-920c-3c3c7a3808e9,Pokémon,180,"[""Dragon""]",たね,
BWシリーズ,b0253502-abfb-4157-a4fc-41821a8bd9f6,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,https://scrydex.com/pokemon/expansions/freeze-bolt/bw6f_ja,63,63,Cheren,SR,SR,,https://images.scrydex.com/pokemon/bw6f_ja-63/large,59,YES,チェレン,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,dd0edc97-03c0-40b3-90b8-514d612552a8,サポート,,[],,
BWシリーズ,b0253502-abfb-4157-a4fc-41821a8bd9f6,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,https://scrydex.com/pokemon/expansions/freeze-bolt/bw6f_ja,64,64,Golurk,UR,UR,,https://images.scrydex.com/pokemon/bw6f_ja-64/large,59,YES,ゴルーグ,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,d4b01e9a-ae98-4667-8cea-e37196ee2dab,Pokémon,130,"[""Fighting""]",1 進化,
BWシリーズ,b0253502-abfb-4157-a4fc-41821a8bd9f6,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,https://scrydex.com/pokemon/expansions/freeze-bolt/bw6f_ja,65,65,Rocky Helmet,UR,UR,,https://images.scrydex.com/pokemon/bw6f_ja-65/large,59,YES,ゴツゴツメット,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,d0981812-13cf-4616-9914-c3a76e6cc4b2,ポケモンのどうぐ,,[],,
BWシリーズ,3b23961b-060c-4eec-b215-11dcd659f7a9,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,https://scrydex.com/pokemon/expansions/spiral-force/bw8s_ja,52,52,Heatran-EX,SR,SR,,https://images.scrydex.com/pokemon/bw8s_ja-52/large,51,YES,ヒードランEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,82755055-21d4-41fc-abe0-955f27afb29b,Pokémon,180,"[""Fire""]",たね,
BWシリーズ,3b23961b-060c-4eec-b215-11dcd659f7a9,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,https://scrydex.com/pokemon/expansions/spiral-force/bw8s_ja,53,53,Deoxys-EX,SR,SR,,https://images.scrydex.com/pokemon/bw8s_ja-53/large,51,YES,デオキシスEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,eeab2606-ae36-46c2-b45a-a13c7fcae8ac,Pokémon,170,"[""Psychic""]",たね,
BWシリーズ,3b23961b-060c-4eec-b215-11dcd659f7a9,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,https://scrydex.com/pokemon/expansions/spiral-force/bw8s_ja,54,54,Latios-EX,SR,SR,,https://images.scrydex.com/pokemon/bw8s_ja-54/large,51,YES,ラティオスEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,132d7251-b3b0-4bd8-b2fb-76456b7aeace,Pokémon,170,"[""Dragon""]",たね,
BWシリーズ,3b23961b-060c-4eec-b215-11dcd659f7a9,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,https://scrydex.com/pokemon/expansions/spiral-force/bw8s_ja,55,55,Ghetsis,SR,SR,,https://images.scrydex.com/pokemon/bw8s_ja-55/large,51,YES,ゲーチス,SAME_SET,HIGH,,SAME_SET_TEMPLATE,2b20c767-1bfc-4608-b012-72c64082b7d8,サポート,,[],,
BWシリーズ,3b23961b-060c-4eec-b215-11dcd659f7a9,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,https://scrydex.com/pokemon/expansions/spiral-force/bw8s_ja,56,56,Empoleon,UR,UR,,https://images.scrydex.com/pokemon/bw8s_ja-56/large,51,YES,エンペルト,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,efd75ea1-06a1-44b9-aca7-c5a155db02d9,Pokémon,140,"[""Water""]",2 進化,
BWシリーズ,3b23961b-060c-4eec-b215-11dcd659f7a9,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,https://scrydex.com/pokemon/expansions/spiral-force/bw8s_ja,57,57,Sigilyph,UR,UR,,https://images.scrydex.com/pokemon/bw8s_ja-57/large,51,YES,シンボラー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,6d6faa41-e11c-4c2b-8bcf-5b96348082ff,Pokémon,110,"[""Psychic""]",たね,
BWシリーズ,3b23961b-060c-4eec-b215-11dcd659f7a9,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,https://scrydex.com/pokemon/expansions/spiral-force/bw8s_ja,58,58,Ultra Ball,UR,UR,,https://images.scrydex.com/pokemon/bw8s_ja-58/large,51,YES,ハイパーボール,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,41274613-a8f3-47e1-b3c4-f290933136a4,Trainer,,[],,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,77,77,Virizion-EX,SR,SR,,https://images.scrydex.com/pokemon/bw9_ja-77/large,76,YES,ビリジオンEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,3863d29f-5ee1-41df-9be1-ff8a57ffe43f,Pokémon,170,"[""Grass""]",たね,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,78,78,Genesect-EX,SR,SR,,https://images.scrydex.com/pokemon/bw9_ja-78/large,76,YES,ゲノセクトEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,bf72eb48-3191-4740-ae27-d892f43a3ef1,Pokémon,170,"[""Grass""]",たね,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,79,79,Jirachi-EX,SR,SR,,https://images.scrydex.com/pokemon/bw9_ja-79/large,76,YES,ジラーチEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,d800f79d-6f93-4696-847c-36bfa71091c2,Pokémon,90,"[""Steel""]",たね,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,80,80,Dialga-EX,SR,SR,,https://images.scrydex.com/pokemon/bw9_ja-80/large,76,YES,ディアルガEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,2dd25379-8062-445d-838b-8483cf391b9d,Pokémon,180,"[""Dragon""]",たね,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,81,81,Palkia-EX,SR,SR,,https://images.scrydex.com/pokemon/bw9_ja-81/large,76,YES,パルキアEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,a6e50a4b-c963-4d7a-937d-4625d35723e4,Pokémon,180,"[""Dragon""]",たね,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,82,82,Iris,SR,SR,,https://images.scrydex.com/pokemon/bw9_ja-82/large,76,YES,アイリス,SAME_SET,HIGH,,SAME_SET_TEMPLATE,329d67da-7132-4051-980d-4aacff94d93a,サポート,,[],,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,83,83,Exeggcute,UR,UR,,https://images.scrydex.com/pokemon/bw9_ja-83/large,76,YES,タマタマ,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,11eb7478-2173-472e-8f9b-e1d54215e5d2,Pokémon,30,"[""Grass""]",たね,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,84,84,Virizion,UR,UR,,https://images.scrydex.com/pokemon/bw9_ja-84/large,76,YES,ビリジオン,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,8b22e51f-76d8-491c-a4b2-91223fd8a4ba,Pokémon,100,"[""Grass""]",たね,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,85,85,Dusknoir,UR,UR,,https://images.scrydex.com/pokemon/bw9_ja-85/large,76,YES,ヨノワール,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,29f615f7-7c2f-4782-bf9f-4e094c9c8e19,Pokémon,130,"[""Psychic""]",2 進化,
BWシリーズ,2f7aa653-531c-4744-b532-e3fead1dfa1f,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,86,86,Rare Candy,UR,UR,,https://images.scrydex.com/pokemon/bw9_ja-86/large,76,YES,ふしぎなアメ,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,decb7082-ea97-471a-8be6-20e495a4382f,グッズ,,[],,
XYシリーズ,a0688785-c0ff-43fa-84fa-48d14432b701,XY,ハイクラスパック「THE BEST OF XY」,xy_ja,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,187,187,Yveltal-EX,,—,,https://images.scrydex.com/pokemon/xy_ja-187/large,186,YES,イベルタルEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,3530c10a-bcc5-44db-9c2b-5ae1fc8f5ed9,Pokémon,170,"[""Dark""]",たね,
XYシリーズ,a0688785-c0ff-43fa-84fa-48d14432b701,XY,ハイクラスパック「THE BEST OF XY」,xy_ja,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,188,188,Shaymin-EX,,—,,https://images.scrydex.com/pokemon/xy_ja-188/large,186,YES,シェイミEX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,644838c3-7768-45e5-8e1a-2c4bb3b997b9,Pokémon,110,"[""Colorless""]",たね,
ソード・シールド,92b1b2b5-1413-4667-96da-f6302db14a80,S1H,拡張パック「シールド」,swsh1h_ja,https://scrydex.com/pokemon/expansions/shield/swsh1h_ja,69,69,Morpeko VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh1h_ja-69/large,68,YES,モルペコVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,c7d87cc9-d9e3-42c7-aa77-ea155da7239b,Pokémon,300,"[""Electric""]",V進化,
ソード・シールド,92b1b2b5-1413-4667-96da-f6302db14a80,S1H,拡張パック「シールド」,swsh1h_ja,https://scrydex.com/pokemon/expansions/shield/swsh1h_ja,70,70,Snorlax VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh1h_ja-70/large,68,YES,カビゴンVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,0af66a61-8ab7-4219-a631-6940029aadbf,Pokémon,340,"[""Colorless""]",V進化,
ソード・シールド,92b1b2b5-1413-4667-96da-f6302db14a80,S1H,拡張パック「シールド」,swsh1h_ja,https://scrydex.com/pokemon/expansions/shield/swsh1h_ja,71,71,Team Yell Grunt,HR,HR,,https://images.scrydex.com/pokemon/swsh1h_ja-71/large,68,YES,エール団のしたっぱ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,0d44c3d6-8de7-4ff3-9a67-480fa3f58e10,サポート,,[],,
ソード・シールド,92b1b2b5-1413-4667-96da-f6302db14a80,S1H,拡張パック「シールド」,swsh1h_ja,https://scrydex.com/pokemon/expansions/shield/swsh1h_ja,72,72,Marnie,HR,HR,,https://images.scrydex.com/pokemon/swsh1h_ja-72/large,68,YES,マリィ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,c06a7519-11d3-428a-bb03-ccfdbd145d1b,サポート,,[],,
ソード・シールド,92b1b2b5-1413-4667-96da-f6302db14a80,S1H,拡張パック「シールド」,swsh1h_ja,https://scrydex.com/pokemon/expansions/shield/swsh1h_ja,73,73,Zamazenta V,UR,UR,,https://images.scrydex.com/pokemon/swsh1h_ja-73/large,68,YES,ザマゼンタV,SAME_SET,HIGH,,SAME_SET_TEMPLATE,b549dbeb-39db-4f9b-b7c3-c5c49bec9d3a,Pokémon,230,"[""Steel""]",たね,
ソード・シールド,92b1b2b5-1413-4667-96da-f6302db14a80,S1H,拡張パック「シールド」,swsh1h_ja,https://scrydex.com/pokemon/expansions/shield/swsh1h_ja,74,74,Quick Ball,UR,UR,,https://images.scrydex.com/pokemon/swsh1h_ja-74/large,68,YES,クイックボール,SAME_SET,HIGH,,SAME_SET_TEMPLATE,42516b69-b287-46c5-9389-535a8528d873,グッズ,,[],,
ソード・シールド,92b1b2b5-1413-4667-96da-f6302db14a80,S1H,拡張パック「シールド」,swsh1h_ja,https://scrydex.com/pokemon/expansions/shield/swsh1h_ja,75,75,Metal Saucer,UR,UR,,https://images.scrydex.com/pokemon/swsh1h_ja-75/large,68,YES,メタルソーサー,SAME_SET,HIGH,,SAME_SET_TEMPLATE,d9d76636-170b-4bbf-9436-9cd0b4a5432a,グッズ,,[],,
ソード・シールド,692e5d4f-0da6-4011-a12c-ffdb1309cba4,S1a,強化拡張パック「VMAXライジング」,swsh1a_ja,https://scrydex.com/pokemon/expansions/vmax-rising/swsh1a_ja,79,79,Rillaboom VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh1a_ja-79/large,78,YES,ゴリランダーVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,1e5965e0-2ccd-4cc1-8aa7-2cf0876ce48b,Pokémon,330,"[""Grass""]",V進化,
ソード・シールド,692e5d4f-0da6-4011-a12c-ffdb1309cba4,S1a,強化拡張パック「VMAXライジング」,swsh1a_ja,https://scrydex.com/pokemon/expansions/vmax-rising/swsh1a_ja,80,80,Cinderace VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh1a_ja-80/large,78,YES,エースバーンVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,b48e5ca1-bfcc-4042-b95a-aef7c50ed9d0,Pokémon,320,"[""Fire""]",V進化,
ソード・シールド,692e5d4f-0da6-4011-a12c-ffdb1309cba4,S1a,強化拡張パック「VMAXライジング」,swsh1a_ja,https://scrydex.com/pokemon/expansions/vmax-rising/swsh1a_ja,81,81,Inteleon VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh1a_ja-81/large,78,YES,インテレオンVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,e5aa44ee-6b53-40f6-bef3-b12af782b926,Pokémon,320,"[""Water""]",V進化,
ソード・シールド,692e5d4f-0da6-4011-a12c-ffdb1309cba4,S1a,強化拡張パック「VMAXライジング」,swsh1a_ja,https://scrydex.com/pokemon/expansions/vmax-rising/swsh1a_ja,82,82,Sonia,HR,HR,,https://images.scrydex.com/pokemon/swsh1a_ja-82/large,78,YES,ソニア,SAME_SET,HIGH,,SAME_SET_TEMPLATE,dda67b72-477a-46f8-8033-f27459fbf339,サポート,,[],,
ソード・シールド,692e5d4f-0da6-4011-a12c-ffdb1309cba4,S1a,強化拡張パック「VMAXライジング」,swsh1a_ja,https://scrydex.com/pokemon/expansions/vmax-rising/swsh1a_ja,83,83,Milo,HR,HR,,https://images.scrydex.com/pokemon/swsh1a_ja-83/large,78,YES,ヤロー,SAME_SET,HIGH,,SAME_SET_TEMPLATE,cb96378e-2d14-49e6-ac6e-d6f400df10a2,サポート,,[],,
ソード・シールド,692e5d4f-0da6-4011-a12c-ffdb1309cba4,S1a,強化拡張パック「VMAXライジング」,swsh1a_ja,https://scrydex.com/pokemon/expansions/vmax-rising/swsh1a_ja,84,84,Frosmoth,UR,UR,,https://images.scrydex.com/pokemon/swsh1a_ja-84/large,78,YES,モスノウ,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,e6696843-93c7-4735-804f-485c195f0daa,Pokémon,90,"[""Water""]",1 進化,
