set_code,set_id,card_number,scrydex_english_name,db_japanese_name,scrydex_card_url
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,5,Sceptile,ジュカイン,https://scrydex.com/pokemon/cards/sceptile/xy5g_ja-5?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,6,Sceptile,ジュカイン,https://scrydex.com/pokemon/cards/sceptile/xy5g_ja-6?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,7,Shroomish,キノココ,https://scrydex.com/pokemon/cards/shroomish/xy5g_ja-7?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,8,Breloom,キノガッサ,https://scrydex.com/pokemon/cards/breloom/xy5g_ja-8?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,9,Volbeat,バルビート,https://scrydex.com/pokemon/cards/volbeat/xy5g_ja-9?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,10,Illumise,イルミーゼ,https://scrydex.com/pokemon/cards/illumise/xy5g_ja-10?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,11,Trevenant-EX,オーロットEX,https://scrydex.com/pokemon/cards/trevenant-ex/xy5g_ja-11?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,12,Vulpix,ロコン,https://scrydex.com/pokemon/cards/vulpix/xy5g_ja-12?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,13,Ninetales,キュウコン,https://scrydex.com/pokemon/cards/ninetales/xy5g_ja-13?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,14,Slugma,マグマッグ,https://scrydex.com/pokemon/cards/slugma/xy5g_ja-14?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,15,Magcargo,マグカルゴ,https://scrydex.com/pokemon/cards/magcargo/xy5g_ja-15?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,16,Magcargo,マグカルゴ,https://scrydex.com/pokemon/cards/magcargo/xy5g_ja-16?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,17,Torchic,アチャモ,https://scrydex.com/pokemon/cards/torchic/xy5g_ja-17?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,18,Torchic,アチャモ,https://scrydex.com/pokemon/cards/torchic/xy5g_ja-18?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,19,Combusken,ワカシャモ,https://scrydex.com/pokemon/cards/combusken/xy5g_ja-19?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,20,Blaziken,バシャーモ,https://scrydex.com/pokemon/cards/blaziken/xy5g_ja-20?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,21,Camerupt-EX,バクーダEX,https://scrydex.com/pokemon/cards/camerupt-ex/xy5g_ja-21?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,22,Electrike,ラクライ,https://scrydex.com/pokemon/cards/electrike/xy5g_ja-22?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,23,Electrike,ラクライ,https://scrydex.com/pokemon/cards/electrike/xy5g_ja-23?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,24,Manectric,ライボルト,https://scrydex.com/pokemon/cards/manectric/xy5g_ja-24?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,25,Nidoran ♀,ニドラン♀,https://scrydex.com/pokemon/cards/nidoran-/xy5g_ja-25?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,26,Nidorina,ニドリーナ,https://scrydex.com/pokemon/cards/nidorina/xy5g_ja-26?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,27,Nidoqueen,ニドクイン,https://scrydex.com/pokemon/cards/nidoqueen/xy5g_ja-27?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,28,Nidoqueen,ニドクイン,https://scrydex.com/pokemon/cards/nidoqueen/xy5g_ja-28?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,29,Rhyhorn,サイホーン,https://scrydex.com/pokemon/cards/rhyhorn/xy5g_ja-29?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,30,Rhydon,サイドン,https://scrydex.com/pokemon/cards/rhydon/xy5g_ja-30?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,31,Rhyperior,ドサイドン,https://scrydex.com/pokemon/cards/rhyperior/xy5g_ja-31?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,32,Rhyperior,ドサイドン,https://scrydex.com/pokemon/cards/rhyperior/xy5g_ja-32?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,33,Nosepass,ノズパス,https://scrydex.com/pokemon/cards/nosepass/xy5g_ja-33?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,34,Meditite,アサナン,https://scrydex.com/pokemon/cards/meditite/xy5g_ja-34?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,35,Medicham,チャーレム,https://scrydex.com/pokemon/cards/medicham/xy5g_ja-35?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,36,Medicham,チャーレム,https://scrydex.com/pokemon/cards/medicham/xy5g_ja-36?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,37,Trapinch,ナックラー,https://scrydex.com/pokemon/cards/trapinch/xy5g_ja-37?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,38,Solrock,ソルロック,https://scrydex.com/pokemon/cards/solrock/xy5g_ja-38?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,39,Groudon-EX,グラードンEX,https://scrydex.com/pokemon/cards/groudon-ex/xy5g_ja-39?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,40,Primal Groudon-EX,ゲンシグラードンEX,https://scrydex.com/pokemon/cards/primal-groudon-ex/xy5g_ja-40?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,41,Hippopotas,ヒポポタス,https://scrydex.com/pokemon/cards/hippopotas/xy5g_ja-41?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,42,Hippowdon,カバルドン,https://scrydex.com/pokemon/cards/hippowdon/xy5g_ja-42?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,43,Drilbur,モグリュー,https://scrydex.com/pokemon/cards/drilbur/xy5g_ja-43?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,44,Diggersby,ホルード,https://scrydex.com/pokemon/cards/diggersby/xy5g_ja-44?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,45,Aggron-EX,ボスゴドラEX,https://scrydex.com/pokemon/cards/aggron-ex/xy5g_ja-45?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,46,M Aggron-EX,megaボスゴドラEX,https://scrydex.com/pokemon/cards/m-aggron-ex/xy5g_ja-46?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,47,Probopass,ダイノーズ,https://scrydex.com/pokemon/cards/probopass/xy5g_ja-47?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,48,Excadrill,ドリュウズ,https://scrydex.com/pokemon/cards/excadrill/xy5g_ja-48?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,49,Excadrill,ドリュウズ,https://scrydex.com/pokemon/cards/excadrill/xy5g_ja-49?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,50,Honedge,ヒトツキ,https://scrydex.com/pokemon/cards/honedge/xy5g_ja-50?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,51,Doublade,ニダンギル,https://scrydex.com/pokemon/cards/doublade/xy5g_ja-51?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,52,Aegislash,ギルガルド,https://scrydex.com/pokemon/cards/aegislash/xy5g_ja-52?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,53,Vibrava,ビブラーバ,https://scrydex.com/pokemon/cards/vibrava/xy5g_ja-53?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,54,Flygon,フライゴン,https://scrydex.com/pokemon/cards/flygon/xy5g_ja-54?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,55,Zigzagoon,ジグザグマ,https://scrydex.com/pokemon/cards/zigzagoon/xy5g_ja-55?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,56,Linoone,マッスグマ,https://scrydex.com/pokemon/cards/linoone/xy5g_ja-56?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,57,Bouffalant,バッフロン,https://scrydex.com/pokemon/cards/bouffalant/xy5g_ja-57?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,58,Bunnelby,ホルビー,https://scrydex.com/pokemon/cards/bunnelby/xy5g_ja-58?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,59,Bunnelby,ホルビー,https://scrydex.com/pokemon/cards/bunnelby/xy5g_ja-59?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,60,Acro Bike,ダートじてんしゃ,https://scrydex.com/pokemon/cards/acro-bike/xy5g_ja-60?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,61,Rare Candy,ふしぎなアメ,https://scrydex.com/pokemon/cards/rare-candy/xy5g_ja-61?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,62,Repeat Ball,リピートボール,https://scrydex.com/pokemon/cards/repeat-ball/xy5g_ja-62?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,63,Weakness Policy,じゃくてんほけん,https://scrydex.com/pokemon/cards/weakness-policy/xy5g_ja-63?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,64,Groudon Spirit Link,グラードンソウルリンク,https://scrydex.com/pokemon/cards/groudon-spirit-link/xy5g_ja-64?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,65,Aggron Spirit Link,ボスゴドラソウルリンク,https://scrydex.com/pokemon/cards/aggron-spirit-link/xy5g_ja-65?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,66,Teammates,センパイとコウハイ,https://scrydex.com/pokemon/cards/teammates/xy5g_ja-66?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,67,Maxie's Hidden Ball Trick,マツブサの隠し玉,https://scrydex.com/pokemon/cards/maxies-hidden-ball-trick/xy5g_ja-67?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,68,Shrine of Memories,記憶のほこら,https://scrydex.com/pokemon/cards/shrine-of-memories/xy5g_ja-68?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,69,Scorched Earth,灼熱の大地,https://scrydex.com/pokemon/cards/scorched-earth/xy5g_ja-69?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,70,Shield Energy,シールドエネルギー,https://scrydex.com/pokemon/cards/shield-energy/xy5g_ja-70?variant=firstEdition
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,71,Trevenant-EX,オーロットEX,https://scrydex.com/pokemon/cards/trevenant-ex/xy5g_ja-71?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,72,Camerupt-EX,バクーダEX,https://scrydex.com/pokemon/cards/camerupt-ex/xy5g_ja-72?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,73,Groudon-EX,グラードンEX,https://scrydex.com/pokemon/cards/groudon-ex/xy5g_ja-73?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,74,Primal Groudon-EX,ゲンシグラードンEX,https://scrydex.com/pokemon/cards/primal-groudon-ex/xy5g_ja-74?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,75,Aggron-EX,ボスゴドラEX,https://scrydex.com/pokemon/cards/aggron-ex/xy5g_ja-75?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,76,M Aggron-EX,megaボスゴドラEX,https://scrydex.com/pokemon/cards/m-aggron-ex/xy5g_ja-76?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,77,Teammates,センパイとコウハイ,https://scrydex.com/pokemon/cards/teammates/xy5g_ja-77?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,78,Maxie's Hidden Ball Trick,マツブサの隠し玉,https://scrydex.com/pokemon/cards/maxies-hidden-ball-trick/xy5g_ja-78?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,79,Switch,ポケモンいれかえ,https://scrydex.com/pokemon/cards/switch/xy5g_ja-79?variant=firstEditionHolofoil
XY5-Bg,e249c6c7-6f19-4de0-b421-1d7bce8e588d,80,Weakness Policy,じゃくてんほけん,https://scrydex.com/pokemon/cards/weakness-policy/xy5g_ja-80?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,79,Thundurus-EX,ボルトロスEX,https://scrydex.com/pokemon/cards/thundurus-ex/xy6_ja-79?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,80,Gallade-EX,エルレイドEX,https://scrydex.com/pokemon/cards/gallade-ex/xy6_ja-80?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,81,M Gallade-EX,megaエルレイドEX,https://scrydex.com/pokemon/cards/m-gallade-ex/xy6_ja-81?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,82,Latios-EX,ラティオスEX,https://scrydex.com/pokemon/cards/latios-ex/xy6_ja-82?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,83,M Latios-EX,megaラティオスEX,https://scrydex.com/pokemon/cards/m-latios-ex/xy6_ja-83?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,84,Hydreigon-EX,サザンドラEX,https://scrydex.com/pokemon/cards/hydreigon-ex/xy6_ja-84?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,85,Rayquaza-EX,レックウザEX,https://scrydex.com/pokemon/cards/rayquaza-ex/xy6_ja-85?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,86,M Rayquaza-EX,megaレックウザEX,https://scrydex.com/pokemon/cards/m-rayquaza-ex/xy6_ja-86?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,87,Shaymin-EX,シェイミEX,https://scrydex.com/pokemon/cards/shaymin-ex/xy6_ja-87?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,88,Winona,ナギ,https://scrydex.com/pokemon/cards/winona/xy6_ja-88?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,89,Wally,ミツル,https://scrydex.com/pokemon/cards/wally/xy6_ja-89?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,90,Energy Switch,エネルギーつけかえ,https://scrydex.com/pokemon/cards/energy-switch/xy6_ja-90?variant=firstEditionHolofoil
XY6,75574306-ef8d-4e8e-b8a5-5d485286a968,91,VS Seeker,バトルサーチャー,https://scrydex.com/pokemon/cards/vs-seeker/xy6_ja-91?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,82,Sceptile-EX,ジュカインEX,https://scrydex.com/pokemon/cards/sceptile-ex/xy7_ja-82?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,83,M Sceptile-EX,megaジュカインEX,https://scrydex.com/pokemon/cards/m-sceptile-ex/xy7_ja-83?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,84,Kyurem-EX,キュレムEX,https://scrydex.com/pokemon/cards/kyurem-ex/xy7_ja-84?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,85,Ampharos-EX,デンリュウEX,https://scrydex.com/pokemon/cards/ampharos-ex/xy7_ja-85?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,86,M Ampharos-EX,megaデンリュウEX,https://scrydex.com/pokemon/cards/m-ampharos-ex/xy7_ja-86?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,87,Hoopa-EX,フーパEX,https://scrydex.com/pokemon/cards/hoopa-ex/xy7_ja-87?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,88,Machamp-EX,カイリキーEX,https://scrydex.com/pokemon/cards/machamp-ex/xy7_ja-88?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,89,Tyranitar-EX,バンギラスEX,https://scrydex.com/pokemon/cards/tyranitar-ex/xy7_ja-89?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,90,M Tyranitar-EX,megaバンギラスEX,https://scrydex.com/pokemon/cards/m-tyranitar-ex/xy7_ja-90?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,91,Giratina-EX,ギラティナEX,https://scrydex.com/pokemon/cards/giratina-ex/xy7_ja-91?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,92,Lugia-EX,ルギアEX,https://scrydex.com/pokemon/cards/lugia-ex/xy7_ja-92?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,93,Primal Kyogre-EX,ゲンシカイオーガEX,https://scrydex.com/pokemon/cards/primal-kyogre-ex/xy7_ja-93?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,94,Primal Groudon-EX,ゲンシグラードンEX,https://scrydex.com/pokemon/cards/primal-groudon-ex/xy7_ja-94?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,95,M Rayquaza-EX,megaレックウザEX,https://scrydex.com/pokemon/cards/m-rayquaza-ex/xy7_ja-95?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,96,Energy Retrieval,エネルギー回収,https://scrydex.com/pokemon/cards/energy-retrieval/xy7_ja-96?variant=firstEditionHolofoil
XY7,e19dcfd0-93f5-498e-bc42-b724ceb38c83,97,Trainers' Mail,トレーナーズポスト,https://scrydex.com/pokemon/cards/trainers-mail/xy7_ja-97?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,1,Pinsir,カイロス,https://scrydex.com/pokemon/cards/pinsir/xy8b_ja-1?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,2,Cacnea,サボネア,https://scrydex.com/pokemon/cards/cacnea/xy8b_ja-2?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,3,Pansage,ヤナップ,https://scrydex.com/pokemon/cards/pansage/xy8b_ja-3?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,4,Simisage,ヤナッキー,https://scrydex.com/pokemon/cards/simisage/xy8b_ja-4?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,5,Chespin,ハリマロン,https://scrydex.com/pokemon/cards/chespin/xy8b_ja-5?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,6,Scatterbug,コフキムシ,https://scrydex.com/pokemon/cards/scatterbug/xy8b_ja-6?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,7,Spewpa,コフーライ,https://scrydex.com/pokemon/cards/spewpa/xy8b_ja-7?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,8,Vivillon,ビビヨン,https://scrydex.com/pokemon/cards/vivillon/xy8b_ja-8?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,9,Cyndaquil,ヒノアラシ,https://scrydex.com/pokemon/cards/cyndaquil/xy8b_ja-9?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,10,Quilava,マグマラシ,https://scrydex.com/pokemon/cards/quilava/xy8b_ja-10?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,11,Typhlosion,バクフーン,https://scrydex.com/pokemon/cards/typhlosion/xy8b_ja-11?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,12,Remoraid,テッポウオ,https://scrydex.com/pokemon/cards/remoraid/xy8b_ja-12?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,13,Octillery,オクタン,https://scrydex.com/pokemon/cards/octillery/xy8b_ja-13?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,14,Glalie-EX,オニゴーリEX,https://scrydex.com/pokemon/cards/glalie-ex/xy8b_ja-14?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,15,M Glalie-EX,megaオニゴーリEX,https://scrydex.com/pokemon/cards/m-glalie-ex/xy8b_ja-15?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,16,Panpour,ヒヤップ,https://scrydex.com/pokemon/cards/panpour/xy8b_ja-16?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,17,Simipour,ヒヤッキー,https://scrydex.com/pokemon/cards/simipour/xy8b_ja-17?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,18,Vanillite,バニプッチ,https://scrydex.com/pokemon/cards/vanillite/xy8b_ja-18?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,19,Vanillish,バニリッチ,https://scrydex.com/pokemon/cards/vanillish/xy8b_ja-19?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,20,Vanilluxe,バイバニラ,https://scrydex.com/pokemon/cards/vanilluxe/xy8b_ja-20?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,21,Magnemite,コイル,https://scrydex.com/pokemon/cards/magnemite/xy8b_ja-21?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,22,Gastly,ゴース,https://scrydex.com/pokemon/cards/gastly/xy8b_ja-22?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,23,Haunter,ゴースト,https://scrydex.com/pokemon/cards/haunter/xy8b_ja-23?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,24,Gengar,ゲンガー,https://scrydex.com/pokemon/cards/gengar/xy8b_ja-24?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,25,Mewtwo-EX,ミュウツーEX,https://scrydex.com/pokemon/cards/mewtwo-ex/xy8b_ja-25?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,26,M Mewtwo-EX,megaミュウツーEX,https://scrydex.com/pokemon/cards/m-mewtwo-ex/xy8b_ja-26?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,27,Woobat,コロモリ,https://scrydex.com/pokemon/cards/woobat/xy8b_ja-27?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,28,Swoobat,ココロモリ,https://scrydex.com/pokemon/cards/swoobat/xy8b_ja-28?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,29,Elgyem,リグレー,https://scrydex.com/pokemon/cards/elgyem/xy8b_ja-29?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,30,Beheeyem,オーベム,https://scrydex.com/pokemon/cards/beheeyem/xy8b_ja-30?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,31,Sandshrew,サンド,https://scrydex.com/pokemon/cards/sandshrew/xy8b_ja-31?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,32,Sandslash,サンドパン,https://scrydex.com/pokemon/cards/sandslash/xy8b_ja-32?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,33,Meloetta,メロエッタ,https://scrydex.com/pokemon/cards/meloetta/xy8b_ja-33?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,34,Cacturne,ノクタス,https://scrydex.com/pokemon/cards/cacturne/xy8b_ja-34?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,35,Zorua,ゾロア,https://scrydex.com/pokemon/cards/zorua/xy8b_ja-35?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,36,Zoroark,ゾロアーク,https://scrydex.com/pokemon/cards/zoroark/xy8b_ja-36?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,37,Zoroark BREAK,ゾロアークBREAK,https://scrydex.com/pokemon/cards/zoroark-break/xy8b_ja-37?variant=firstEditionHolofoil
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,38,Snubbull,ブルー,https://scrydex.com/pokemon/cards/snubbull/xy8b_ja-38?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,39,Granbull,グランブル,https://scrydex.com/pokemon/cards/granbull/xy8b_ja-39?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,40,Flabébé,フラベベ,https://scrydex.com/pokemon/cards/flabb/xy8b_ja-40?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,41,Floette,フラエッテ,https://scrydex.com/pokemon/cards/floette/xy8b_ja-41?variant=firstEdition
XY8-Bb,e2a21580-e660-4e87-921d-56dea35352aa,42,Florges,フラージェス,https://scrydex.com/pokemon/cards/florges/xy8b_ja-42?variant=firstEdition
