card_id,series_name,set_code,set_name,scrydex_id,card_number,card_name,current_rarity,expected_image_url
685c6d4c-c356-4ebf-8301-935a55404b5a,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,040,ユニラン,C,https://images.scrydex.com/pokemon/sv11b_ja-40/large
daac1345-2862-4974-bc25-c5bb02d8e473,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,041,ダブラン,C,https://images.scrydex.com/pokemon/sv11b_ja-41/large
3d6c2ab4-4c6f-4c6b-8890-9d2da4f45b09,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,043,リグレー,C,https://images.scrydex.com/pokemon/sv11b_ja-43/large
65d906f2-1db8-4372-82b7-e0545c0608a9,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,044,オーベム,U,https://images.scrydex.com/pokemon/sv11b_ja-44/large
080bedf1-6b0f-4868-8cb5-0f85ca932414,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,045,ゴビット,C,https://images.scrydex.com/pokemon/sv11b_ja-45/large
01023104-ba65-4cd0-a092-ce4ae80dd7c8,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,046,ゴルーグ,U,https://images.scrydex.com/pokemon/sv11b_ja-46/large
4d8d64b8-38c2-49b9-ae0f-751f0bf38356,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,048,モグリュー,C,https://images.scrydex.com/pokemon/sv11b_ja-48/large
546618e0-76fc-4a69-9ef3-d26467506e3d,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,050,ドッコラー,C,https://images.scrydex.com/pokemon/sv11b_ja-50/large
d084289e-b86d-42f2-b868-239d1f2fec33,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,051,ドテッコツ,C,https://images.scrydex.com/pokemon/sv11b_ja-51/large
4b716ac3-b1a0-4f25-8fdd-c25320582210,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,052,ローブシン,R,https://images.scrydex.com/pokemon/sv11b_ja-52/large
472b0f52-e3cd-4b9d-b88e-351970e78540,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,053,ナゲキ,U,https://images.scrydex.com/pokemon/sv11b_ja-53/large
1fcd5b5a-1fc3-490a-8634-fcac63bae95a,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,054,イシズマイ,C,https://images.scrydex.com/pokemon/sv11b_ja-54/large
22f272d3-8af8-43d5-928c-177abc0666fd,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,055,イワパレス,U,https://images.scrydex.com/pokemon/sv11b_ja-55/large
1819a14f-bb34-4cef-b580-31d65b7e7145,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,056,ランドロス,R,https://images.scrydex.com/pokemon/sv11b_ja-56/large
23471607-6d2e-44cf-ba4d-5f1b57ce732f,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,057,フシデ,C,https://images.scrydex.com/pokemon/sv11b_ja-57/large
9f040df7-6ce1-4e50-9915-f5a25140ba71,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,058,ホイーガ,C,https://images.scrydex.com/pokemon/sv11b_ja-58/large
38a566bd-0f97-4069-b4b1-b4f9977174ee,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,059,ペンドラー,U,https://images.scrydex.com/pokemon/sv11b_ja-59/large
355db28d-b9a9-4a34-8b26-16c092ca3e11,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,060,メグロコ,C,https://images.scrydex.com/pokemon/sv11b_ja-60/large
770f2e1a-9dde-4fc4-ae96-646532b21772,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,061,ワルビル,C,https://images.scrydex.com/pokemon/sv11b_ja-61/large
6b4b6bf5-5a37-453f-a464-d4f879f624cc,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,062,ワルビアル,U,https://images.scrydex.com/pokemon/sv11b_ja-62/large
7305fee8-b45c-4c8f-897e-e82ab7488752,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,064,バルジーナ,U,https://images.scrydex.com/pokemon/sv11b_ja-64/large
edb41a5c-df71-4f15-ae48-5bec5df7cafa,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,066,コマタナ,C,https://images.scrydex.com/pokemon/sv11b_ja-66/large
7a13374e-15d0-4992-a994-127c0ed767e7,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,067,キリキザン,U,https://images.scrydex.com/pokemon/sv11b_ja-67/large
f8711420-ee31-407e-8f69-19bf7446ae6e,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,068,コバルオン,R,https://images.scrydex.com/pokemon/sv11b_ja-68/large
60ebd249-f8bd-4cc3-83aa-dcda8c82e8c4,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,070,キバゴ,C,https://images.scrydex.com/pokemon/sv11b_ja-70/large
a85c93d0-e204-40c3-a1df-1cebe285be44,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,071,オノンド,C,https://images.scrydex.com/pokemon/sv11b_ja-71/large
478db56a-5ef5-42fc-af65-93438cd91921,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,072,オノノクス,R,https://images.scrydex.com/pokemon/sv11b_ja-72/large
737c8c16-5090-4e54-87ef-57184bc50e4a,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,074,ハトーボー,C,https://images.scrydex.com/pokemon/sv11b_ja-74/large
da06c2d9-2164-48be-a27c-a3ebfcdf4ba4,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,075,ケンホロウ,U,https://images.scrydex.com/pokemon/sv11b_ja-75/large
08b27d92-60a8-4bce-b13b-b6502a88ba82,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,076,タブンネ,C,https://images.scrydex.com/pokemon/sv11b_ja-76/large
369fdc6a-a755-4fd3-a181-6457321f83a6,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,077,チラーミィ,C,https://images.scrydex.com/pokemon/sv11b_ja-77/large
8e5b52ab-5137-4ac0-a002-bfe2f46d60b0,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,078,チラチーノ,U,https://images.scrydex.com/pokemon/sv11b_ja-78/large
932888c1-5b51-405f-b228-0aafe00d2ac1,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,080,古びたふたの化石,C,https://images.scrydex.com/pokemon/sv11b_ja-80/large
6fd26f0b-0622-486d-9713-d777a574de39,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,081,ポケギア3.0,U,https://images.scrydex.com/pokemon/sv11b_ja-81/large
2733be49-dcf0-41c1-bab9-e6c0dd7108ad,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,082,ふうせん,U,https://images.scrydex.com/pokemon/sv11b_ja-82/large
c4b88015-360a-4b10-948b-22c85af3ba6a,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,083,Nの筋書き,U,https://images.scrydex.com/pokemon/sv11b_ja-83/large
446f0291-08b5-4bab-a161-de5a7fe45628,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,084,博士の研究,U,https://images.scrydex.com/pokemon/sv11b_ja-84/large
fd961c1d-ed36-489d-92d9-c9269651d227,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,085,マコモ,U,https://images.scrydex.com/pokemon/sv11b_ja-85/large
717b2b34-2683-4c1a-a4bb-5e3b2cac614e,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,086,プリズムエネルギー,U,https://images.scrydex.com/pokemon/sv11b_ja-86/large
cac06921-f028-42d8-b671-afb6b61642b5,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,007,メブキジカ,U,https://images.scrydex.com/pokemon/sv11w_ja-7/large
5448d7c1-d40a-4b0a-bd88-72f26bcd642f,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,008,チョボマキ,C,https://images.scrydex.com/pokemon/sv11w_ja-8/large
d1cb93ca-4cd8-4a69-aba9-66d20a8c0a34,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,009,アギルダー,U,https://images.scrydex.com/pokemon/sv11w_ja-9/large
0a16d55a-6d8f-4db5-adf4-f9bc253ee87e,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,010,ビリジオン,R,https://images.scrydex.com/pokemon/sv11w_ja-10/large
53fb7ba4-7890-4599-95b0-4559e4e1f906,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,011,ポカブ,C,https://images.scrydex.com/pokemon/sv11w_ja-11/large
cf905edf-9f18-4445-b50b-991e7be6409d,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,012,チャオブー,C,https://images.scrydex.com/pokemon/sv11w_ja-12/large
21173464-6351-46fd-9fb9-44f646b785fc,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,013,エンブオー,R,https://images.scrydex.com/pokemon/sv11w_ja-13/large
dac111d4-c512-4c03-ada4-6b44a07983a7,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,014,バオップ,C,https://images.scrydex.com/pokemon/sv11w_ja-14/large
1512ce09-a9e7-47bd-8507-23ea59445bd9,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,015,バオッキー,U,https://images.scrydex.com/pokemon/sv11w_ja-15/large
3c0776b8-2e6f-4387-9cb4-f9971d77fe20,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,016,クイタラン,U,https://images.scrydex.com/pokemon/sv11w_ja-16/large
65c5d4eb-5411-43cf-bd1e-ab0be4e0492a,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,020,ダイケンキ,R,https://images.scrydex.com/pokemon/sv11w_ja-20/large
9a5950c7-2bda-411b-90d2-1c3f501baa00,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,021,バスラオ,C,https://images.scrydex.com/pokemon/sv11w_ja-21/large
6b877903-6006-434c-a2d5-0d45912df304,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,022,コアルヒー,C,https://images.scrydex.com/pokemon/sv11w_ja-22/large
3fcdb2f6-eb11-488b-8703-eb241ad1da81,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,023,スワンナ,U,https://images.scrydex.com/pokemon/sv11w_ja-23/large
6068f6ad-43b2-4cf4-a694-7e3d21d94fda,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,024,バニプッチ,C,https://images.scrydex.com/pokemon/sv11w_ja-24/large
e9471e67-6a6c-4e69-8e3e-2a16694204ae,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,025,バニリッチ,C,https://images.scrydex.com/pokemon/sv11w_ja-25/large
06a2baff-409b-4243-a456-607499a1196c,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,026,バイバニラ,U,https://images.scrydex.com/pokemon/sv11w_ja-26/large
6f886082-4438-4c85-b222-3837a0d866a9,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,028,シママ,C,https://images.scrydex.com/pokemon/sv11w_ja-28/large
69e1afd1-f15f-4288-a122-4d752fe678a7,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,029,ゼブライカ,U,https://images.scrydex.com/pokemon/sv11w_ja-29/large
0cceb703-35ae-4082-bc07-0de23d974f82,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,030,バチュル,C,https://images.scrydex.com/pokemon/sv11w_ja-30/large
b34028b2-143a-442c-ab92-96a2defea399,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,031,デンチュラ,U,https://images.scrydex.com/pokemon/sv11w_ja-31/large
cf46ee58-0a9b-4a57-8ea1-bbf881daa331,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,032,マッギョ,U,https://images.scrydex.com/pokemon/sv11w_ja-32/large
21f59e61-25ed-4757-a902-ca02082b2dde,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,033,コロモリ,C,https://images.scrydex.com/pokemon/sv11w_ja-33/large
37bf6156-1ae6-461d-ad20-d8bc42309477,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,034,ココロモリ,U,https://images.scrydex.com/pokemon/sv11w_ja-34/large
d4d27239-0cc9-4f5f-8323-139a689c444f,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,035,シンボラー,U,https://images.scrydex.com/pokemon/sv11w_ja-35/large
7e31f04e-8233-4fc3-a5cb-352bfe7deffb,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,036,デスマス,C,https://images.scrydex.com/pokemon/sv11w_ja-36/large
81996107-d17f-4213-8a04-81f7b5892ac8,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,037,デスカーン,R,https://images.scrydex.com/pokemon/sv11w_ja-37/large
06f6c72b-ec11-4173-8142-0a909b82755d,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,038,ゴチム,C,https://images.scrydex.com/pokemon/sv11w_ja-38/large
f6110edb-e41d-4eb9-8217-2390155dfb18,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,040,ゴチルゼル,R,https://images.scrydex.com/pokemon/sv11w_ja-40/large
7480f403-176b-4b0e-9b8a-baf12f16e99a,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,041,プルリル,C,https://images.scrydex.com/pokemon/sv11w_ja-41/large
f524d8e9-a63f-47e2-a4f8-ab92419f4c45,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,043,ダンゴロ,C,https://images.scrydex.com/pokemon/sv11w_ja-43/large
2cff620e-1021-4cd3-84bb-dcf8befaca4a,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,044,ガントル,C,https://images.scrydex.com/pokemon/sv11w_ja-44/large
41c6586f-2804-462d-bbec-9d7baae6d6d6,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,045,ギガイアス,U,https://images.scrydex.com/pokemon/sv11w_ja-45/large
f5734fbe-c2de-47b5-93b0-5b04f1225142,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,046,ダゲキ,U,https://images.scrydex.com/pokemon/sv11w_ja-46/large
d8c32043-ba57-4911-8800-2e135d3ab679,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,047,アーケン,U,https://images.scrydex.com/pokemon/sv11w_ja-47/large
1bba1055-38ee-4eda-8638-8acfa315ed7c,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,048,アーケオス,R,https://images.scrydex.com/pokemon/sv11w_ja-48/large
d8d54061-c45f-48c5-a12b-4652f76f4092,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,049,コジョフー,C,https://images.scrydex.com/pokemon/sv11w_ja-49/large
4b1956c6-d4bc-46ec-bf09-7e3f88d8f8da,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,050,コジョンド,U,https://images.scrydex.com/pokemon/sv11w_ja-50/large
bb09a286-6f9d-49ce-ac44-b1557f4fd048,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,051,テラキオン,R,https://images.scrydex.com/pokemon/sv11w_ja-51/large
fe8b837d-b6fb-4b16-a969-7cfd9153eeba,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,052,チョロネコ,C,https://images.scrydex.com/pokemon/sv11w_ja-52/large
48e4b6b4-857d-4dd8-aea6-1f31f1d18b2c,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,053,レパルダス,U,https://images.scrydex.com/pokemon/sv11w_ja-53/large
38dd15a2-9e6b-4412-b0f4-668dcc56ce91,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,054,ズルッグ,C,https://images.scrydex.com/pokemon/sv11w_ja-54/large
70049151-3e32-4e51-b197-049375013948,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,055,ズルズキン,U,https://images.scrydex.com/pokemon/sv11w_ja-55/large
3686a0ff-aa25-4dfc-adf2-1e92b21a50e9,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,056,ヤブクロン,C,https://images.scrydex.com/pokemon/sv11w_ja-56/large
b7af624d-18e0-4d3c-94b2-a75d1f438923,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,057,ダストダス,U,https://images.scrydex.com/pokemon/sv11w_ja-57/large
b42ca06e-12d5-47df-b65b-5cf0e3279c08,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,058,ゾロア,C,https://images.scrydex.com/pokemon/sv11w_ja-58/large
eb325339-914f-4e2d-b378-b6ec5d706d5a,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,059,ゾロアーク,R,https://images.scrydex.com/pokemon/sv11w_ja-59/large
ea225ea4-94a4-45e3-b334-9d2983ab7809,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,060,モノズ,C,https://images.scrydex.com/pokemon/sv11w_ja-60/large
402fe582-a7fc-4495-97a5-ac6d89fe74b2,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,061,ジヘッド,C,https://images.scrydex.com/pokemon/sv11w_ja-61/large
2d0d2670-2ba3-4019-ad47-1f1d633bc865,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,064,ナットレイ,U,https://images.scrydex.com/pokemon/sv11w_ja-64/large
ea33f116-30a9-4346-a41f-b2e2050f4117,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,065,ギアル,C,https://images.scrydex.com/pokemon/sv11w_ja-65/large
3bf7b42b-7413-4c91-b156-deba24d23cea,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,066,ギギアル,C,https://images.scrydex.com/pokemon/sv11w_ja-66/large
92e1dd31-3dca-4ad8-8ec2-fb567330446e,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,067,ギギギアル,R,https://images.scrydex.com/pokemon/sv11w_ja-67/large
d0e0d7c0-da49-4cf6-bb00-1e1b7b9ceaf5,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,068,アイアント,U,https://images.scrydex.com/pokemon/sv11w_ja-68/large
b28ffadd-c4b8-4822-b89a-9a5298698100,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,069,クリムガン,U,https://images.scrydex.com/pokemon/sv11w_ja-69/large
52fe304c-627d-4557-ac39-5ffa1a257775,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,070,ミネズミ,C,https://images.scrydex.com/pokemon/sv11w_ja-70/large
7cc32871-0f19-4f3c-ac09-e4dc536e9460,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,071,ミルホッグ,U,https://images.scrydex.com/pokemon/sv11w_ja-71/large
5d5c27b1-6c0b-4e6c-aca3-17a904674fe8,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,072,ヨーテリー,C,https://images.scrydex.com/pokemon/sv11w_ja-72/large
8a312c92-329f-4ee7-93e6-3392473628d0,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,073,ハーデリア,C,https://images.scrydex.com/pokemon/sv11w_ja-73/large
2c5b7638-da59-4b68-ad1b-9acbd559c806,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,074,ムーランド,U,https://images.scrydex.com/pokemon/sv11w_ja-74/large
5baeebac-7195-4610-bae2-e987d8b54a17,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,077,ウォーグル,U,https://images.scrydex.com/pokemon/sv11w_ja-77/large
a204402d-38bc-4519-9de6-bde8c05fc718,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,078,トルネロス,R,https://images.scrydex.com/pokemon/sv11w_ja-78/large
ea9a59b9-7569-4eab-8d0e-6075f1c7aa87,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,079,エネルギー回収,U,https://images.scrydex.com/pokemon/sv11w_ja-79/large
b49cd3ab-b2e9-49e0-86af-556e52e869a0,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,080,ツールスクラッパー,U,https://images.scrydex.com/pokemon/sv11w_ja-80/large
31abe0e2-eeb0-4dce-90de-3bb47ede12fd,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,081,古びたはねの化石,C,https://images.scrydex.com/pokemon/sv11w_ja-81/large
ebe4bd4f-5687-4c55-8358-bb4bc644ead3,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,082,ブレイブバングル,U,https://images.scrydex.com/pokemon/sv11w_ja-82/large
91e8877f-d6d4-4fdd-b284-fe2b7b47c5af,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,083,クラウン,U,https://images.scrydex.com/pokemon/sv11w_ja-83/large
ff494437-fba5-45fe-acc4-b10ab4717f6f,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,084,チェレン,U,https://images.scrydex.com/pokemon/sv11w_ja-84/large
fe33d30a-4cd9-46ff-9ead-d3281874426b,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,085,トウコ,U,https://images.scrydex.com/pokemon/sv11w_ja-85/large
0e9fbad8-be28-4082-9074-6859e803ee21,SVシリーズ,SV11W,ホワイトフレア,sv11w_ja,086,イグニッションエネルギー,U,https://images.scrydex.com/pokemon/sv11w_ja-86/large
f2684cb6-c3fe-47f7-905c-a4a163b538f3,SMシリーズ,SM8a,ダークオーダー,sm8a_ja,052,ブラックマーケット,旧裏R,https://images.scrydex.com/pokemon/sm8a_ja-52/large
b0fbb240-efb4-4213-b47d-d063890943c9,ソード・シールド,S6K,漆黒のガイスト,swsh6k_ja,088,カトレア,HR,https://images.scrydex.com/pokemon/swsh6k_ja-88/large
26d459e3-2c99-494e-8ece-37aa9c998fef,ソード・シールド,S6K,漆黒のガイスト,swsh6k_ja,089,キクコ,HR,https://images.scrydex.com/pokemon/swsh6k_ja-89/large
492bcb98-2c60-4676-905b-353b14cd89c6,ソード・シールド,S5I,一撃マスター,swsh5i_ja,082,アップリューVMAX,HR,https://images.scrydex.com/pokemon/swsh5i_ja-82/large
8da5b5cd-c167-4c20-9256-0b0ff98c42f7,ソード・シールド,S5I,一撃マスター,swsh5i_ja,086,シバ,HR,https://images.scrydex.com/pokemon/swsh5i_ja-86/large
b17434ba-185e-46f7-a9ef-9aa71ef3d8e2,ソード・シールド,S5I,一撃マスター,swsh5i_ja,087,フヨウ,HR,https://images.scrydex.com/pokemon/swsh5i_ja-87/large
d04acdee-7942-4720-aec1-2d1ff32b6a88,ソード・シールド,S6H,白銀のランス,swsh6h_ja,053,ポリゴン２,U,https://images.scrydex.com/pokemon/swsh6h_ja-53/large
b216ed63-1dc7-4b11-9b5a-d644ac345979,ソード・シールド,S6H,白銀のランス,swsh6h_ja,054,ポリゴンＺ,R,https://images.scrydex.com/pokemon/swsh6h_ja-54/large
896e8b33-940f-416b-b088-b68cae72e857,ソード・シールド,S6H,白銀のランス,swsh6h_ja,084,はくばバドレックスVMAX,HR,https://images.scrydex.com/pokemon/swsh6h_ja-84/large
47f07a53-a746-4f87-8aea-7c77931eed0c,ソード・シールド,S6H,白銀のランス,swsh6h_ja,086,サダイジャVMAX,HR,https://images.scrydex.com/pokemon/swsh6h_ja-86/large
8aec81e6-f099-4625-ad73-62c40e63038d,ソード・シールド,S6H,白銀のランス,swsh6h_ja,088,アスナ,HR,https://images.scrydex.com/pokemon/swsh6h_ja-88/large
52050923-efe5-47f6-815d-fa57346b5000,ソード・シールド,S6K,漆黒のガイスト,swsh6k_ja,084,セレビィVMAX,HR,https://images.scrydex.com/pokemon/swsh6k_ja-84/large
8acafbba-5ff1-4bff-a7e0-0be3a8ec01da,ソード・シールド,S6K,漆黒のガイスト,swsh6k_ja,092,マルマイン,UR,https://images.scrydex.com/pokemon/swsh6k_ja-92/large
1c5e47ae-40e0-4c83-be5a-e25e73633296,ソード・シールド,S6K,漆黒のガイスト,swsh6k_ja,093,霧の水晶,UR,https://images.scrydex.com/pokemon/swsh6k_ja-93/large
d00bf247-8da1-4222-bea5-ba675b76455f,ソード・シールド,S6K,漆黒のガイスト,swsh6k_ja,094,やまびこホーン,UR,https://images.scrydex.com/pokemon/swsh6k_ja-94/large
f901c986-9c0b-42a6-9d02-22ffad7a203b,ソード・シールド,S7D,摩天パーフェクト,swsh7d_ja,080,ルガルガンVMAX,HR,https://images.scrydex.com/pokemon/swsh7d_ja-80/large
fa39b59a-a77f-41ba-aced-edac16fe0459,ソード・シールド,S8,フュージョンアーツ,swsh8_ja,116,シャンデラVMAX,HR,https://images.scrydex.com/pokemon/swsh8_ja-116/large
88c827ed-0ea9-4825-b71f-eda9bbe9906c,ソード・シールド,S8b,VMAXクライマックス,swsh8b_ja,057,モルペコV-UNION,RRR,https://images.scrydex.com/pokemon/swsh8b_ja-57/large
a30e9a29-4868-495e-aaaa-f40fe8755765,ソード・シールド,S8b,VMAXクライマックス,swsh8b_ja,058,モルペコV-UNION,RRR,https://images.scrydex.com/pokemon/swsh8b_ja-58/large
7ad9ea3d-c2d2-46c9-a3a3-892c26fe7bcf,SMシリーズ,SM10,ダブルブレイズ,sm10_ja,111,ドンカラスGX,HR,https://images.scrydex.com/pokemon/sm10_ja-111/large
2ba5ff93-9a79-4f48-b453-881e990df1f3,SMシリーズ,SM10,ダブルブレイズ,sm10_ja,114,炎の結晶,UR,https://images.scrydex.com/pokemon/sm10_ja-114/large
49a1562f-d2d4-4575-9464-cc2867109e4b,SMシリーズ,SM10a,ジージーエンド,sm10a_ja,063,ヒードランGX,HR,https://images.scrydex.com/pokemon/sm10a_ja-63/large
87374ccc-714c-49d9-b038-44b21231d055,SMシリーズ,SM10a,ジージーエンド,sm10a_ja,064,ライチュウ&アローラライチュウGX,HR,https://images.scrydex.com/pokemon/sm10a_ja-64/large
5ef2ba51-7621-4118-af9f-6463255d84db,SMシリーズ,SM10a,ジージーエンド,sm10a_ja,065,クチートGX,HR,https://images.scrydex.com/pokemon/sm10a_ja-65/large
03f8cf81-20df-4e3f-9812-84e7731c6c68,SMシリーズ,SM10a,ジージーエンド,sm10a_ja,067,タッグスイッチ,UR,https://images.scrydex.com/pokemon/sm10a_ja-67/large
836445b1-1401-4ba3-babd-7df5510b991d,SMシリーズ,SM10b,スカイレジェンド,sm10b_ja,067,Uターンボード,UR,https://images.scrydex.com/pokemon/sm10b_ja-67/large
cffe2e66-705c-49ad-a6c8-beee0c7a0bf7,SMシリーズ,SM10b,スカイレジェンド,sm10b_ja,068,トキワの森,UR,https://images.scrydex.com/pokemon/sm10b_ja-68/large
115c288e-6f49-4e65-9fd3-b0e31910172e,SMシリーズ,SM10b,スカイレジェンド,sm10b_ja,069,リサイクルエネルギー,UR,https://images.scrydex.com/pokemon/sm10b_ja-69/large
8c6d0777-f4bb-4761-8ca4-1d5bba68e07d,SMシリーズ,SM10b,スカイレジェンド,sm10b_ja,063,モクロー&アローラナッシーGX,HR,https://images.scrydex.com/pokemon/sm10b_ja-63/large
636a1723-0c7d-442d-8e73-0849742020b3,SMシリーズ,SM11,ミラクルツイン,sm11_ja,107,ヤドン&コダックGX,HR,https://images.scrydex.com/pokemon/sm11_ja-107/large
4b53ce8f-7ac5-4fed-ad78-e9ff59e77555,SMシリーズ,SM11,ミラクルツイン,sm11_ja,113,プレシャスボール,UR,https://images.scrydex.com/pokemon/sm11_ja-113/large
98430a6b-62f3-47df-a205-2a06c9342860,SMシリーズ,SM11,ミラクルツイン,sm11_ja,114,ジャイアントボム,UR,https://images.scrydex.com/pokemon/sm11_ja-114/large
2fb2980d-504e-4413-b4ce-05f7119f872a,SMシリーズ,SM11,ミラクルツイン,sm11_ja,115,ウィークガードエネルギー,UR,https://images.scrydex.com/pokemon/sm11_ja-115/large
1287a63e-8eab-4446-b002-6f1959f7bfa3,SMシリーズ,SM11b,ドリームリーグ,sm11b_ja,075,無人発電所,UR,https://images.scrydex.com/pokemon/sm11b_ja-75/large
c52c49c9-ff70-442d-b573-f4f3288c452c,SMシリーズ,SM11a,リミックスバウト,sm11a_ja,074,フシギバナ&ツタージャGX,HR,https://images.scrydex.com/pokemon/sm11a_ja-74/large
67130cff-ec46-437f-8493-b2c018a62c4f,SMシリーズ,SM11b,ドリームリーグ,sm11b_ja,069,ラフレシアGX,HR,https://images.scrydex.com/pokemon/sm11b_ja-69/large
