id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,_numkey
63e10dce-f008-4a3d-86e4-4c62771ab9e9,2e3e2cf1-be86-4808-87f7-fe01973f0325,パルデア ウパー,パルデアウパー,116,,normal,https://images.scrydex.com/pokemon/sv4a_ja-116/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-116,60,Pokemon,"[""Darkness""]",Basic,Kouki Saitou,G,縄張り争いに 敗れて 陸で 暮らすうちに 毒の 粘膜で 体を 保護するように 変わった。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""すみかをさがす"",""effectJa"":""自分の山札からスタジアムを1枚選び、相手に見せて、手札に加える。そして山札を切る。""},{""cost"":[""Darkness""],""damage"":10,""nameJa"":""ぶつかる"",""effectJa"":null}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],2,[194],,,116
46b8a9c8-8dd2-4e04-bff8-42a27a5e61f6,2e3e2cf1-be86-4808-87f7-fe01973f0325,ヤミカラス,ヤミカラス,118,,normal,https://images.scrydex.com/pokemon/sv4a_ja-118/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-118,60,Pokemon,"[""Darkness""]",Basic,Shiburingaru,G,夜 姿を 見かけると 不吉なことが 起きると 信じられ 忌み嫌われている ポケモン。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""スピンターン"",""effectJa"":""このポケモンをベンチポケモンと入れ替える。""},{""cost"":[""Darkness""],""damage"":""20×"",""nameJa"":""だんけつのつばさ"",""effectJa"":""自分のトラッシュにある、ワザ「だんけつのつばさ」を持つポケモンの枚数×20ダメージ。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[198],,,118
ff172fc2-7aa8-4687-879a-3dd2ead5c457,2e3e2cf1-be86-4808-87f7-fe01973f0325,ニューラ,ニューラ,119,,normal,https://images.scrydex.com/pokemon/sv4a_ja-119/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-119,70,Pokemon,"[""Darkness""]",Basic,Kagemaru Himeno,G,自分が 目立たないよう 暗闇に まぎれて 獲物に 襲いかかる とても ずる賢い ポケモン。,"[{""cost"":[""Darkness""],""damage"":20,""nameJa"":""ツメをたてる"",""effectJa"":null}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],1,[215],,,119
e09ce141-27d4-4adf-a4b1-323baec3048d,2e3e2cf1-be86-4808-87f7-fe01973f0325,マニューラ,マニューラ,120,,normal,https://images.scrydex.com/pokemon/sv4a_ja-120/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-120,110,Pokemon,"[""Darkness""]",Stage1,saino misaki,G,進化して さらに ずる賢くなり ツメで 石に サインをつけて コミュニケーションを はかっている。,"[{""cost"":[""Darkness"",""Colorless""],""damage"":70,""nameJa"":""スラッシュクロー"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""アサルトハント"",""effectJa"":""自分の番に、このポケモンがベンチからバトル場に出たとき、1回使える。相手のベンチのたねポケモンを1匹選び、バトルポケモンと入れ替える。""}]","[{""type"":""Grass"",""value"":""×2""}]",[],1,[461],,,120
e58f4601-bf6d-4ff4-b384-c11718f6e884,2e3e2cf1-be86-4808-87f7-fe01973f0325,ヤミラミ,ヤミラミ,121,,normal,https://images.scrydex.com/pokemon/sv4a_ja-121/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-121,70,Pokemon,"[""Darkness""]",Basic,Nagomi Nijo,G,暗い 洞窟に 棲み処を 作り 鋭い ツメを 使って 宝石を 掘り出しては 食べる。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""やみのひとみ"",""effectJa"":""相手のバトルポケモンをねむりにする。""},{""cost"":[""Darkness""],""damage"":""20+"",""nameJa"":""アサシンクロー"",""effectJa"":""相手のバトルポケモンが特殊状態なら、70ダメージ追加。""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],1,[302],,,121
414c39d0-08cf-420b-9ce0-56bbf5bab63d,2e3e2cf1-be86-4808-87f7-fe01973f0325,コマタナ,コマタナ,122,,normal,https://images.scrydex.com/pokemon/sv4a_ja-122/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-122,70,Pokemon,"[""Darkness""]",Basic,sowsow,G,強敵にも 恐れず 挑む。 いざとなると 相手に しがみつき 体中の 刃で 貫く。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""ひっかく"",""effectJa"":null},{""cost"":[""Darkness"",""Colorless""],""damage"":20,""nameJa"":""つきさす"",""effectJa"":null}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],1,[624],,,122
291cc48c-25a5-4886-b827-135a132810d6,2e3e2cf1-be86-4808-87f7-fe01973f0325,マフィティフ,マフィティフ,126,,normal,https://images.scrydex.com/pokemon/sv4a_ja-126/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-126,130,Pokemon,"[""Darkness""]",Stage1,KIYOTAKA OSHIYAMA,G,子どもと 遊ぶことが 大好き。 普段は 温厚だが 家族を 守るとき 形相が 変わる。,"[{""cost"":[""Darkness"",""Darkness"",""Colorless""],""damage"":160,""nameJa"":""ワイルドタックル"",""effectJa"":""このポケモンにも30ダメージ。""}]","[{""type"":""Ability"",""nameJa"":""いかくのとおぼえ"",""effectJa"":""自分の番に1回使える。相手のバトルポケモンをベンチポケモンと入れ替える。［バトル場に出すポケモンは相手が選ぶ。］""}]","[{""type"":""Grass"",""value"":""×2""}]",[],3,[943],,,126
7460ed38-9809-4506-aa1c-692f05650754,2e3e2cf1-be86-4808-87f7-fe01973f0325,ペリッパー,ペリッパー,147,,normal,https://images.scrydex.com/pokemon/sv4a_ja-147/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-147,120,Pokemon,"[""Colorless""]",Stage1,Nisota Niso,G,くちばしに 小さな ポケモンを 入れて 飛ぶ 空の 配達屋。 海に 浮かんで 羽を 休める。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":90,""nameJa"":""つばさでうつ"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""かぜのたより"",""effectJa"":""自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の山札またはトラッシュのどちらかを選ぶ。その中からサポートを1枚選び、相手に見せて、手札に加える。山札を見たなら、山札を切る。""}]","[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",2,[279],,,147
f680b79b-8cf3-44e4-8512-5be8bfaed0e7,2e3e2cf1-be86-4808-87f7-fe01973f0325,ワザマシン かじばのいっぱつ,ワザマシンカジバノイッパツ,170,,normal,https://images.scrydex.com/pokemon/sv4a_ja-170/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-170,,Trainer,[],,Studio Bora Inc.,G,,[],[],[],[],,[],,,170
82c3c4e2-7997-4c78-ac61-c9fc552d1047,2e3e2cf1-be86-4808-87f7-fe01973f0325,クラベル,クラベル,172,,normal,https://images.scrydex.com/pokemon/sv4a_ja-172/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-172,,Trainer,[],,Hitoshi Ariga,G,,[],[],[],[],,[],,,172
22991279-f5cb-4b6a-ba15-d21c96653e54,2e3e2cf1-be86-4808-87f7-fe01973f0325,サカキのカリスマ,サカキノカリスマ,173,,normal,https://images.scrydex.com/pokemon/sv4a_ja-173/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-173,,Trainer,[],,hncl,G,,[],[],[],[],,[],,,173
0fc18c63-e354-4b0c-b0b2-3399e0abde97,2e3e2cf1-be86-4808-87f7-fe01973f0325,ナンジャモ,ナンジャモ,174,,normal,https://images.scrydex.com/pokemon/sv4a_ja-174/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-174,,Trainer,[],,Sanosuke Sakuma,G,,[],[],[],[],,[],,,174
87594587-5c0e-4ac0-abaf-8daf08a27e85,2e3e2cf1-be86-4808-87f7-fe01973f0325,ネルケ,ネルケ,175,,normal,https://images.scrydex.com/pokemon/sv4a_ja-175/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-175,,Trainer,[],,GOSSAN,G,,[],[],[],[],,[],,,175
e86d0c5b-3972-43b5-a6e1-8d986a85ea04,2e3e2cf1-be86-4808-87f7-fe01973f0325,クサイハナ,クサイハナ,192,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-192/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-192,70,Pokemon,"[""Grass""]",Stage1,OKACHEKE,G,よだれのように 見える 甘い蜜。 とても ねばねば しており 触れると いつまでも まとわりつく。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":30,""nameJa"":""よだれ"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""さんぶざきエナジー"",""effectJa"":""自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の山札を上から3枚見て、その中から基本エネルギーを好きなだけ選び、自分のポケモンに好きなようにつける。残りのカードは山札にもどして切る。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],1,[44],,,192
aee7e337-e5fd-40c9-9d9d-2105608a2c59,2e3e2cf1-be86-4808-87f7-fe01973f0325,ラフレシア,ラフレシア,193,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-193/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-193,140,Pokemon,"[""Grass""]",Stage2,0313,G,花びらが 大きいほど たくさん 花粉を 出すが 頭が 重たくて 疲れてしまうという。,"[{""cost"":[""Grass"",""Colorless"",""Colorless""],""damage"":90,""nameJa"":""ソーラービーム"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""まんかいエナジー"",""effectJa"":""自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の山札を上から8枚見て、その中から基本エネルギーを好きなだけ選び、自分のポケモンに好きなようにつける。残りのカードは山札にもどして切る。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],2,[45],,,193
66e82ad5-38b5-472e-9e16-123d8d35316b,2e3e2cf1-be86-4808-87f7-fe01973f0325,ストライク,ストライク,194,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-194/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-194,80,Pokemon,"[""Grass""]",Basic,Hitoshi Ariga,G,切れ味 鋭い カマを 使って 草むらを 切り進む。 あまりに 速い 動きで 目が 追いつかない。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""こうそくいどう"",""effectJa"":""コインを1回投げオモテなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。""},{""cost"":[""Colorless"",""Colorless""],""damage"":20,""nameJa"":""いあいぎり"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],1,[123],,,194
47eed260-a55b-4942-b9de-de5a2ac90c41,2e3e2cf1-be86-4808-87f7-fe01973f0325,ハネッコ,ハネッコ,195,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-195/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-195,50,Pokemon,"[""Grass""]",Basic,Saya Tsuruta,G,風に 流され かなりの 距離を 移動する。 パルデアの ハネッコが どこから 来たのかは はっきりしない。,"[{""cost"":[""Grass""],""damage"":10,""nameJa"":""はねてかわす"",""effectJa"":""コインを1回投げオモテなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。""}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],1,[187],,,195
5afaae48-5920-454a-8aa0-31446c93563d,2e3e2cf1-be86-4808-87f7-fe01973f0325,ポポッコ,ポポッコ,196,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-196/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-196,70,Pokemon,"[""Grass""]",Stage1,Mizue,G,ポポッコの マニアは 頭の 花から 漂う 香りで どこで 生まれたか わかるらしい。,"[{""cost"":[""Grass""],""damage"":30,""nameJa"":""はなのかぜ"",""effectJa"":""相手のベンチポケモン1匹にも、30ダメージ。［ベンチは弱点・抵抗力を計算しない。］""}]","[{""type"":""Ability"",""nameJa"":""ふわっとよける"",""effectJa"":""このポケモンがワザのダメージを受けるとき、自分はコインを1回投げる。オモテなら、このポケモンはそのダメージを受けない。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],1,[188],,,196
2697ebc3-8b9e-463b-a33f-8cf39756f09b,2e3e2cf1-be86-4808-87f7-fe01973f0325,ワタッコ,ワタッコ,197,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-197/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-197,90,Pokemon,"[""Grass""]",Stage2,Lee HyunJung,G,季節風に 乗り 旅をする。 綿胞子が 尽きるとき 旅と ワタッコの 一生は 終わる。,"[{""cost"":[""Grass""],""damage"":60,""nameJa"":""わたげのかぜ"",""effectJa"":""相手のベンチポケモン1匹にも、30ダメージ。［ベンチは弱点・抵抗力を計算しない。］""}]","[{""type"":""Ability"",""nameJa"":""ふわっとよける"",""effectJa"":""このポケモンがワザのダメージを受けるとき、自分はコインを1回投げる。オモテなら、このポケモンはそのダメージを受けない。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],1,[189],,,197
575f81ea-079a-4de4-98bf-69e0f3b35a04,2e3e2cf1-be86-4808-87f7-fe01973f0325,クヌギダマ,クヌギダマ,198,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-198/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-198,70,Pokemon,"[""Grass""]",Basic,Scav,G,木の 皮を 重ね合わせて 殻を 分厚くするのが 大好き。 重くなっても 気にしない。,"[{""cost"":[""Grass"",""Grass""],""damage"":30,""nameJa"":""ころがる"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],2,[204],,,198
21de4187-102b-4e72-9926-d3b3e34c75ed,2e3e2cf1-be86-4808-87f7-fe01973f0325,ユキカブリ,ユキカブリ,199,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-199/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-199,90,Pokemon,"[""Grass""]",Basic,Saya Tsuruta,G,寒い 季節は 山の ふもとまで 降りてくるが 春に なると 雪が 残る 山頂に 戻っていく。,"[{""cost"":[""Grass"",""Colorless""],""damage"":30,""nameJa"":""どつく"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],3,[459],,,199
f6eaa40f-357f-489c-9ed2-c75ddd9a6659,2e3e2cf1-be86-4808-87f7-fe01973f0325,ユキノオー,ユキノオー,200,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-200/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-200,150,Pokemon,"[""Grass""]",Stage1,Hitoshi Ariga,G,万年雪が 積もる 山脈で 静かに 暮らす。 ブリザードを 発生させて 姿を 隠す。,"[{""cost"":[""Grass"",""Grass"",""Colorless""],""damage"":110,""nameJa"":""マグナムパンチ"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""いてつくわざわい"",""effectJa"":""このポケモンがいるかぎり、おたがいのポケモン全員のHPは、回復しない。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],3,[460],,,200
270b1c7d-6507-46c0-92f2-9e059923716e,2e3e2cf1-be86-4808-87f7-fe01973f0325,ニャオハ,ニャオハ,201,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-201/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-201,60,Pokemon,"[""Grass""]",Basic,kurumitsu,G,フワフワの 体毛は 植物に 近い 成分。 こまめに 顔を 洗って 乾燥を 防ぐ。,"[{""cost"":[""Grass""],""damage"":null,""nameJa"":""ひざしをあつめる"",""effectJa"":""自分の山札から基本エネルギーを2枚まで選び、相手に見せて、手札に加える。そして山札を切る。""},{""cost"":[""Grass""],""damage"":10,""nameJa"":""タネばくだん"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],1,[906],,,201
ae752a24-7f67-4772-8707-728ce727429d,2e3e2cf1-be86-4808-87f7-fe01973f0325,ニャローテ,ニャローテ,202,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-202/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-202,90,Pokemon,"[""Grass""]",Stage1,GIDORA,G,長い 体毛の下に 隠した ツタを 器用に 操り 硬い つぼみを 敵に 叩きつける。,"[{""cost"":[""Grass""],""damage"":30,""nameJa"":""タネばくだん"",""effectJa"":null},{""cost"":[""Colorless"",""Colorless""],""damage"":50,""nameJa"":""マジックウィップ"",""effectJa"":""相手のバトルポケモンをベンチポケモンと入れ替える。［バトル場に出すポケモンは相手が選ぶ。］""}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],1,[907],,,202
73e34396-27f0-4137-9436-26ad9930b87e,2e3e2cf1-be86-4808-87f7-fe01973f0325,ミニーブ,ミニーブ,203,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-203/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-203,60,Pokemon,"[""Grass""]",Basic,otumami,G,頭の 実から オイルを 出して 敵から 身を 守る。 オイルは とびあがるほど 苦くて 渋い。,"[{""cost"":[""Grass""],""damage"":null,""nameJa"":""えいようそ"",""effectJa"":""自分のポケモン1匹のHPを「30」回復する。""},{""cost"":[""Grass"",""Colorless""],""damage"":20,""nameJa"":""しるをとばす"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],1,[928],,,203
8e6ae726-74bc-4379-992c-c900fc82144b,2e3e2cf1-be86-4808-87f7-fe01973f0325,オリーニョ,オリーニョ,204,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-204/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-204,90,Pokemon,"[""Grass""]",Stage1,saino misaki,G,フレッシュな 香りの 美味しい オイルを 分けてくれる。 古くから 人間と 共存してきた。,"[{""cost"":[""Colorless""],""damage"":20,""nameJa"":""ビンタ"",""effectJa"":null},{""cost"":[""Grass"",""Colorless""],""damage"":40,""nameJa"":""オイルかけ"",""effectJa"":""次の相手の番、このワザを受けたポケモンがワザを使うとき、相手はコインを1回投げる。ウラならそのワザは失敗。""}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],1,[929],,,204
9b99caae-91c2-433f-b3a7-7444205069f4,2e3e2cf1-be86-4808-87f7-fe01973f0325,オリーヴァ,オリーヴァ,205,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-205/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-205,150,Pokemon,"[""Grass""]",Stage2,Hideki Ishikawa,G,穏やかで とても 慈悲深い。 栄養豊富な 美味しい オイルを 弱った ポケモンに 分け与える。,"[{""cost"":[""Grass"",""Grass"",""Colorless""],""damage"":150,""nameJa"":""ソーラービーム"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""まんたんオイル"",""effectJa"":""自分の番に、このカードを手札から出して進化させたとき、1回使える。自分のポケモン1匹のHPを、すべて回復する。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],2,[930],,,205
9d2429f1-daa4-4e35-bbaa-d18ac8119529,2e3e2cf1-be86-4808-87f7-fe01973f0325,カプサイジ,カプサイジ,207,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-207/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-207,70,Pokemon,"[""Grass""]",Basic,OKACHEKE,G,パルデアの 郷土料理は 抜け落ちた カプサイジの 前歯が 使われているので 激辛なのだ。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""からくなる"",""effectJa"":""自分の山札から「基本エネルギー」を1枚選び、このポケモンにつける。そして山札を切る。""},{""cost"":[""Grass"",""Colorless"",""Colorless""],""damage"":50,""nameJa"":""やんちゃげり"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],1,[951],,,207
963825b0-1d09-4e02-aa03-5098f6845618,2e3e2cf1-be86-4808-87f7-fe01973f0325,スコヴィラン,スコヴィラン,208,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-208/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-208,110,Pokemon,"[""Grass""]",Stage1,Kouki Saitou,G,レッドヘッドは 辛み成分を 炎エネルギーに 変え 激辛の 火炎放射を まき散らす。,"[{""cost"":[""Grass"",""Colorless"",""Colorless""],""damage"":110,""nameJa"":""スパイシーヘッド"",""effectJa"":""このワザのダメージは抵抗力を計算しない。""}]","[{""type"":""Ability"",""nameJa"":""ダブルタイプ"",""effectJa"":""このポケモンは、場にいるかぎりとの2つのタイプになる。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],2,[952],,,208
edd57b9a-4534-4d94-83c7-53b483ffd878,2e3e2cf1-be86-4808-87f7-fe01973f0325,シガロコ,シガロコ,209,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-209/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-209,50,Pokemon,"[""Grass""]",Basic,Misa Tsutsui,G,エスパーエネルギーを 混ぜこみながら 土と 砂で 泥玉を 作る。 泥玉は 命より 大切。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""30×"",""nameJa"":""たまころがり"",""effectJa"":""ウラが出るまでコインを投げ、オモテの数×30ダメージ。""}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],1,[953],,,209
41752cd7-b703-41c9-a0bd-ccc144558c47,2e3e2cf1-be86-4808-87f7-fe01973f0325,ヒトカゲ,ヒトカゲ,210,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-210/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-210,70,Pokemon,"[""Fire""]",Basic,sowsow,G,生まれたときから しっぽに 炎が ともっている。 炎が 消えたとき その 命は 終わって しまう。,"[{""cost"":[""Fire""],""damage"":null,""nameJa"":""まるやけ"",""effectJa"":""場に出ているスタジアムをトラッシュする。""},{""cost"":[""Fire"",""Fire""],""damage"":30,""nameJa"":""ひをはく"",""effectJa"":null}]",[],"[{""type"":""Water"",""value"":""×2""}]",[],1,[4],,,210
1228097a-4eb7-4283-b009-cca2d4b050f7,2e3e2cf1-be86-4808-87f7-fe01973f0325,リザード,リザード,211,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-211/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-211,90,Pokemon,"[""Fire""]",Stage1,Kouki Saitou,G,戦いで 気持ちが たかぶると 灼熱の 炎を 吹きながら あたりを 燃やしてまわる。,"[{""cost"":[""Fire"",""Fire""],""damage"":50,""nameJa"":""かえん"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""フレアヴェール"",""effectJa"":""このポケモンは、相手のポケモンが使うワザの効果を受けない。""}]","[{""type"":""Water"",""value"":""×2""}]",[],2,[5],,,211
996f23ba-7357-4866-adb0-4df61d080d3e,2e3e2cf1-be86-4808-87f7-fe01973f0325,パルデア ケンタロス,パルデアケンタロス,212,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-212/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-212,130,Pokemon,"[""Fire""]",Basic,Hitoshi Ariga,G,高温の 鼻息を 吹きだすので ブレイズ種と 名づけられた。 ３本の 尻尾を 束ねている。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""20+"",""nameJa"":""いかりのつの"",""effectJa"":""このポケモンにのっているダメカンの数×10ダメージ追加。""},{""cost"":[""Fire"",""Fire"",""Colorless""],""damage"":120,""nameJa"":""ブレイズダッシュ"",""effectJa"":""このポケモンについているエネルギーを1個選び、トラッシュする。""}]",[],"[{""type"":""Water"",""value"":""×2""}]",[],2,[128],,,212
46e01f75-e328-458a-853d-ad10c7aac3d0,2e3e2cf1-be86-4808-87f7-fe01973f0325,エンテイ,エンテイ,213,S,holo,https://images.scrydex.com/pokemon/sv4a_ja-213/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-213,130,Pokemon,"[""Fire""]",Basic,Ryuta Fuse,G,エンテイが ほえると 世界の どこかの 火山が 噴火すると 言われている。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":""60+"",""nameJa"":""ブレイズボール"",""effectJa"":""このポケモンについているエネルギーの数×20ダメージ追加。""}]","[{""type"":""Ability"",""nameJa"":""プレッシャー"",""effectJa"":""このポケモンがバトル場にいるかぎり、相手のバトルポケモンが使うワザのダメージは「-20」される。""}]","[{""type"":""Water"",""value"":""×2""}]",[],2,[244],,,213
