id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,_numkey,numeric_card_number
f7c7a983-ff29-4161-a021-e6ad04f0bb0b,2e3e2cf1-be86-4808-87f7-fe01973f0325,ハッサム,ハッサム,299,,holo,"https://images.scrydex.com/magicthegathering/HOB-299/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-299/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-299/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-299,140,Pokemon,"[""Metal""]",Stage1,GOSSAN,G,鋼鉄を 含んでいる ハサミで 捕らえたものは どんなに 硬くても コナゴナに 砕く。,"[{""cost"":[""Metal""],""damage"":""10+"",""nameJa"":""パニッシュシザー"",""effectJa"":""相手の場の特性を持つポケモンの数×50ダメージ追加。""},{""cost"":[""Metal"",""Metal""],""damage"":70,""nameJa"":""いあいぎり"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""×2""}]","[{""type"":""Grass"",""value"":""-30""}]",2,[212],,,299,299
101e8dda-a85f-4df7-9fc0-abdbe62ca1aa,2e3e2cf1-be86-4808-87f7-fe01973f0325,ブロロン,ブロロン,300,,holo,"https://images.scrydex.com/magicthegathering/HOB-300/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-300/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-300/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-300,60,Pokemon,"[""Metal""]",Basic,Masakazu Fukuda,G,スクラップ工場に 放置された エンジンに 謎の 毒ポケモンが 入り込んで 生まれたと 言われる。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""ふかす"",""effectJa"":""自分のトラッシュから基本エネルギーを2枚まで選び、相手に見せて、手札に加える。""},{""cost"":[""Metal"",""Colorless""],""damage"":20,""nameJa"":""ずつき"",""effectJa"":null}]",[],"[{""type"":""Fire"",""value"":""×2""}]","[{""type"":""Grass"",""value"":""-30""}]",1,[965],,,300,300
c0b83a10-8bf9-42ed-a6b1-24771515e647,2e3e2cf1-be86-4808-87f7-fe01973f0325,ブロロローム,ブロロローム,301,,holo,"https://images.scrydex.com/magicthegathering/HOB-301/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-301/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-301/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-301,140,Pokemon,"[""Metal""]",Stage1,GOSSAN,G,毒素と 岩の 成分を 混ぜた ガスを ８つに 増えた シリンダーで 爆発させ エネルギーを 作る。,"[{""cost"":[""Metal"",""Colorless"",""Colorless"",""Colorless""],""damage"":""90+"",""nameJa"":""はねとばす"",""effectJa"":""コインを1回投げオモテなら、90ダメージ追加。""}]","[{""type"":""Ability"",""nameJa"":""ランブルエンジン"",""effectJa"":""自分の番に、自分の手札からエネルギーを1枚トラッシュするなら、1回使える。自分の手札が6枚になるように、山札を引く。""}]","[{""type"":""Fire"",""value"":""×2""}]","[{""type"":""Grass"",""value"":""-30""}]",2,[966],,,301,301
1a572b00-3bf2-4cc9-bb13-d4ec361f0016,2e3e2cf1-be86-4808-87f7-fe01973f0325,オンバット,オンバット,302,,holo,"https://images.scrydex.com/magicthegathering/HOB-302/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-302/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-302/large""}],""rulings"":[],""printings"":[""HOB"",""PMEI""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-302,70,Pokemon,"[""Dragon""]",Basic,Nelnal,G,大きな 耳から 超音波を 出して エサの 果物を 探す。 カジッチュを エサと 間違える。,"[{""cost"":[""Psychic"",""Darkness""],""damage"":40,""nameJa"":""かぜおこし"",""effectJa"":null}]",[],[],[],1,[714],,,302,302
c49256cc-a179-4d58-93e6-18157897201f,2e3e2cf1-be86-4808-87f7-fe01973f0325,モトトカゲ,モトトカゲ,303,,holo,"https://images.scrydex.com/magicthegathering/HOB-303/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-303/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-303/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-303,120,Pokemon,"[""Dragon""]",Basic,Souichirou Gunjima,G,大昔から 人を 背中に 乗せていたらしい。 １万年前の 壁画に 様子が 描かれている。,"[{""cost"":[""Grass"",""Darkness"",""Colorless""],""damage"":100,""nameJa"":""こうそくドライブ"",""effectJa"":""コインを1回投げオモテなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。""}]",[],[],[],1,[967],,,303,303
886101e6-1619-4b73-a801-2e58eb796198,2e3e2cf1-be86-4808-87f7-fe01973f0325,ポッポ,ポッポ,304,,holo,"https://images.scrydex.com/magicthegathering/HOB-304/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-304/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-304/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-304,50,Pokemon,"[""Colorless""]",Basic,sowsow,G,戦いを 好まない おとなしい 性格だが 下手に 手を 出すと 強烈に 反撃されるぞ。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""なかまをよぶ"",""effectJa"":""自分の山札からたねポケモンを2枚まで選び、ベンチに出す。そして山札を切る。""},{""cost"":[""Colorless"",""Colorless""],""damage"":20,""nameJa"":""たいあたり"",""effectJa"":null}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[16],,,304,304
f4090c9f-c3b9-4427-838d-e14d0e61431b,2e3e2cf1-be86-4808-87f7-fe01973f0325,ピジョン,ピジョン,305,,holo,"https://images.scrydex.com/magicthegathering/HOB-305/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-305/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-305/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-305,80,Pokemon,"[""Colorless""]",Stage1,Kouki Saitou,G,広い 縄張りを 持っており 侵入する 邪魔者は 徹底的に つつかれてしまう。,"[{""cost"":[""Colorless""],""damage"":20,""nameJa"":""はばたく"",""effectJa"":null}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",0,[17],,,305,305
15ae91ce-dc2c-4060-b375-2d34f1b0f9ae,2e3e2cf1-be86-4808-87f7-fe01973f0325,プリン,プリン,306,,holo,"https://images.scrydex.com/magicthegathering/HOB-306/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-306/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-306/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-306,70,Pokemon,"[""Colorless""]",Basic,Misa Tsutsui,G,つぶらな 瞳が 揺れるとき 眠たくなるような 不思議で 気持ちのいい 歌を 歌う。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""みちびく"",""effectJa"":""自分の山札からサポートを1枚選び、相手に見せて、手札に加える。そして山札を切る。""},{""cost"":[""Colorless"",""Colorless""],""damage"":""20×"",""nameJa"":""ふみふみ"",""effectJa"":""コインを2回投げ、オモテの数×20ダメージ。""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[39],,,306,306
71ec6223-0d6f-4c8d-a2d8-75ff62b9e9b7,2e3e2cf1-be86-4808-87f7-fe01973f0325,ドードー,ドードー,307,,holo,"https://images.scrydex.com/magicthegathering/HOB-307/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-307/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-307/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-307,70,Pokemon,"[""Colorless""]",Basic,Saya Tsuruta,G,２つの 頭の 脳みそは テレパシーのような 力で 気持ちを 通じ合わせているらしい。,"[{""cost"":[""Colorless""],""damage"":30,""nameJa"":""とつげき"",""effectJa"":""このポケモンにも10ダメージ。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[84],,,307,307
ed471045-c2ff-4ec8-8030-346aad6e09b7,2e3e2cf1-be86-4808-87f7-fe01973f0325,ドードリオ,ドードリオ,308,,holo,"https://images.scrydex.com/magicthegathering/HOB-308/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-308/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-308/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-308,100,Pokemon,"[""Colorless""]",Stage1,nagimiso,G,めったに 見つからない 珍種。 ３つの 頭は 喜び 悲しみ 怒りの 感情を 表す。,"[{""cost"":[""Colorless""],""damage"":""10+"",""nameJa"":""いかりのくちばし"",""effectJa"":""このポケモンにのっているダメカンの数×30ダメージ追加。""}]","[{""type"":""Ability"",""nameJa"":""ばくそうドロー"",""effectJa"":""自分の番に1回使える。このポケモンにダメカンを1個のせる。その後、自分の山札を1枚引く。""}]","[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[85],,,308,308
ebcb84c0-4f9a-4b77-bb9e-caae3ea7a273,2e3e2cf1-be86-4808-87f7-fe01973f0325,メタモン,メタモン,309,,holo,"https://images.scrydex.com/magicthegathering/HOB-309/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-309/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-309/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-309,60,Pokemon,"[""Colorless""]",Basic,0313,G,変身は 完璧なのだが 笑わされて 力が 抜けると 変身は 解けてしまう。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""ぺとっ"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""へんしんスタート"",""effectJa"":""このポケモンがバトル場にいるなら、最初の自分の番にだけ1回使える。自分の山札からたねポケモン（「メタモン」をのぞく）を1枚選ぶ。その後、このポケモンと、ついているすべてのカードをトラッシュし、このポケモンがいた場所に、選んだポケモンを出す。そして山札を切る。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],1,[132],,,309,309
538e0611-c088-4b77-abe5-316389a4a2d7,2e3e2cf1-be86-4808-87f7-fe01973f0325,カビゴン,カビゴン,310,,holo,"https://images.scrydex.com/magicthegathering/HOB-310/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-310/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-310/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-310,150,Pokemon,"[""Colorless""]",Basic,Shigenori Negishi,G,頑丈な 胃袋は カビの 生えたものや 腐ったものを 食べても 壊れることはない。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":130,""nameJa"":""バッタンプレス"",""effectJa"":""このポケモンにも30ダメージ。""}]","[{""type"":""Ability"",""nameJa"":""くいいじ"",""effectJa"":""自分の番に1回使える。自分のトラッシュから「たべのこし」を2枚まで選び、相手に見せて、手札に加える。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],4,[143],,,310,310
6cc03142-6a52-48d0-adcd-3ac50f84f8ba,2e3e2cf1-be86-4808-87f7-fe01973f0325,キャモメ,キャモメ,311,,holo,"https://images.scrydex.com/magicthegathering/HOB-311/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-311/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-311/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-311,70,Pokemon,"[""Colorless""]",Basic,kurumitsu,G,上昇 気流に 乗って グライダーのように 大空を 舞い くちばしに 挟んだ エサを運ぶ。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":30,""nameJa"":""かぜおこし"",""effectJa"":null}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[278],,,311,311
e7df8302-78aa-4e29-8eb5-f61d653665b8,2e3e2cf1-be86-4808-87f7-fe01973f0325,ペリッパー,ペリッパー,312,,holo,"https://images.scrydex.com/magicthegathering/HOB-312/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-312/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-312/large""}],""rulings"":[],""printings"":[""HOB"",""PURL""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-312,120,Pokemon,"[""Colorless""]",Stage1,Masakazu Fukuda,G,くちばしに 小さな ポケモンを 入れて 飛ぶ 空の 配達屋。 海に 浮かんで 羽を 休める。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":90,""nameJa"":""つばさでうつ"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""かぜのたより"",""effectJa"":""自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の山札またはトラッシュのどちらかを選ぶ。その中からサポートを1枚選び、相手に見せて、手札に加える。山札を見たなら、山札を切る。""}]","[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",2,[279],,,312,312
037d52a0-62e5-4b01-a796-d2dc251c9884,2e3e2cf1-be86-4808-87f7-fe01973f0325,ホシガリス,ホシガリス,313,,holo,"https://images.scrydex.com/magicthegathering/HOB-313/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-313/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-313/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-313,60,Pokemon,"[""Colorless""]",Basic,Sanosuke Sakuma,G,どんなに お腹いっぱい 食べても また 腹ペコになるのが 不安で 頬と 尻尾に 木の実を 溜める。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":20,""nameJa"":""かみつく"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""すあなにかくす"",""effectJa"":""自分の番に1回使える。自分の手札をすべてウラにして切り、山札の下にもどす。その後、山札を1枚引く。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],1,[819],,,313,313
bfa579fe-5b06-47fa-9d8d-4d3687e214d5,2e3e2cf1-be86-4808-87f7-fe01973f0325,ヨクバリス,ヨクバリス,314,,holo,"https://images.scrydex.com/magicthegathering/HOB-314/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-314/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-314/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-314,120,Pokemon,"[""Colorless""]",Stage1,Kagemaru Himeno,G,体の 約２倍の 長さの 尻尾で 木から 落とした 木の実を ごっそり 包んで 持ち去るぞ。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":50,""nameJa"":""かみつく"",""effectJa"":null},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":""80+"",""nameJa"":""きょうかまえば"",""effectJa"":""このポケモンに「ポケモンのどうぐ」がついているなら、80ダメージ追加。""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],2,[820],,,314,314
cf51e28c-af55-4529-8fc2-c2170875fccc,2e3e2cf1-be86-4808-87f7-fe01973f0325,グルトン,グルトン,315,,holo,"https://images.scrydex.com/magicthegathering/HOB-315/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-315/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-315/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-315,70,Pokemon,"[""Colorless""]",Basic,Akira Komayama,G,一日中 エサを 探す。 優れた 嗅覚を 持つが エサ探し 以外に 使わない。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":70,""nameJa"":""きまぐれタックル"",""effectJa"":""コインを1回投げウラなら、このワザは失敗。""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[915],,,315,315
