set_code,set_name,scrydex_id,card_number,scrydex_name,scrydex_rarity,scrydex_image_url,scrydex_card_url,scrydex_set_url,resolved_japanese_name,resolution_method,resolution_status,page_candidates,final_scrydex_card_url
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,147,Teammates,,https://images.scrydex.com/pokemon/xy_ja-147/medium,https://scrydex.com/pokemon/cards/teammates/xy_ja-147?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,センパイとコウハイ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:センパイとコウハイ,https://scrydex.com/pokemon/cards/teammates/xy_ja-147?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,148,Skyla,,https://images.scrydex.com/pokemon/xy_ja-148/medium,https://scrydex.com/pokemon/cards/skyla/xy_ja-148?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,フウロ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:フウロ,https://scrydex.com/pokemon/cards/skyla/xy_ja-148?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,149,Professor Sycamore,,https://images.scrydex.com/pokemon/xy_ja-149/medium,https://scrydex.com/pokemon/cards/professor-sycamore/xy_ja-149?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,プラターヌ博士,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:プラターヌ博士,https://scrydex.com/pokemon/cards/professor-sycamore/xy_ja-149?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,150,Lysandre,,https://images.scrydex.com/pokemon/xy_ja-150/medium,https://scrydex.com/pokemon/cards/lysandre/xy_ja-150?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,フラダリ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:フラダリ,https://scrydex.com/pokemon/cards/lysandre/xy_ja-150?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,151,Team Flare Grunt,,https://images.scrydex.com/pokemon/xy_ja-151/medium,https://scrydex.com/pokemon/cards/team-flare-grunt/xy_ja-151?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,フレア団のしたっぱ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:フレア団のしたっぱ,https://scrydex.com/pokemon/cards/team-flare-grunt/xy_ja-151?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,152,Pokémon Ranger,,https://images.scrydex.com/pokemon/xy_ja-152/medium,https://scrydex.com/pokemon/cards/pokmon-ranger/xy_ja-152?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ポケモンレンジャー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ポケモンレンジャー,https://scrydex.com/pokemon/cards/pokmon-ranger/xy_ja-152?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,153,Rough Seas,,https://images.scrydex.com/pokemon/xy_ja-153/medium,https://scrydex.com/pokemon/cards/rough-seas/xy_ja-153?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,うねりの大海,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:うねりの大海,https://scrydex.com/pokemon/cards/rough-seas/xy_ja-153?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,154,Forest of Giant Plants,,https://images.scrydex.com/pokemon/xy_ja-154/medium,https://scrydex.com/pokemon/cards/forest-of-giant-plants/xy_ja-154?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,巨大植物の森,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:巨大植物の森,https://scrydex.com/pokemon/cards/forest-of-giant-plants/xy_ja-154?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,155,Silent Lab,,https://images.scrydex.com/pokemon/xy_ja-155/medium,https://scrydex.com/pokemon/cards/silent-lab/xy_ja-155?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,サイレントラボ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:サイレントラボ,https://scrydex.com/pokemon/cards/silent-lab/xy_ja-155?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,156,Dimension Valley,,https://images.scrydex.com/pokemon/xy_ja-156/medium,https://scrydex.com/pokemon/cards/dimension-valley/xy_ja-156?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,次元の谷,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:次元の谷,https://scrydex.com/pokemon/cards/dimension-valley/xy_ja-156?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,157,Scorched Earth,,https://images.scrydex.com/pokemon/xy_ja-157/medium,https://scrydex.com/pokemon/cards/scorched-earth/xy_ja-157?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,灼熱の大地,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:灼熱の大地,https://scrydex.com/pokemon/cards/scorched-earth/xy_ja-157?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,158,Sky Field,,https://images.scrydex.com/pokemon/xy_ja-158/medium,https://scrydex.com/pokemon/cards/sky-field/xy_ja-158?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,スカイフィールド,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:スカイフィールド,https://scrydex.com/pokemon/cards/sky-field/xy_ja-158?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,159,Parallel City,,https://images.scrydex.com/pokemon/xy_ja-159/medium,https://scrydex.com/pokemon/cards/parallel-city/xy_ja-159?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,パラレルシティ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:パラレルシティ,https://scrydex.com/pokemon/cards/parallel-city/xy_ja-159?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,160,Fairy Garden,,https://images.scrydex.com/pokemon/xy_ja-160/medium,https://scrydex.com/pokemon/cards/fairy-garden/xy_ja-160?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,フェアリーガーデン,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:フェアリーガーデン,https://scrydex.com/pokemon/cards/fairy-garden/xy_ja-160?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,161,Reverse Valley,,https://images.scrydex.com/pokemon/xy_ja-161/medium,https://scrydex.com/pokemon/cards/reverse-valley/xy_ja-161?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,リバースバレー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:リバースバレー,https://scrydex.com/pokemon/cards/reverse-valley/xy_ja-161?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,162,Herbal Energy,,https://images.scrydex.com/pokemon/xy_ja-162/medium,https://scrydex.com/pokemon/cards/herbal-energy/xy_ja-162?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ハーブエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ハーブエネルギー,https://scrydex.com/pokemon/cards/herbal-energy/xy_ja-162?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,163,Burning Energy,,https://images.scrydex.com/pokemon/xy_ja-163/medium,https://scrydex.com/pokemon/cards/burning-energy/xy_ja-163?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,バーニングエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:バーニングエネルギー,https://scrydex.com/pokemon/cards/burning-energy/xy_ja-163?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,164,Splash Energy,,https://images.scrydex.com/pokemon/xy_ja-164/medium,https://scrydex.com/pokemon/cards/splash-energy/xy_ja-164?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,スプラッシュエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:スプラッシュエネルギー,https://scrydex.com/pokemon/cards/splash-energy/xy_ja-164?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,165,Flash Energy,,https://images.scrydex.com/pokemon/xy_ja-165/medium,https://scrydex.com/pokemon/cards/flash-energy/xy_ja-165?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,フラッシュエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:フラッシュエネルギー,https://scrydex.com/pokemon/cards/flash-energy/xy_ja-165?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,166,Mystery Energy,,https://images.scrydex.com/pokemon/xy_ja-166/medium,https://scrydex.com/pokemon/cards/mystery-energy/xy_ja-166?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ミステリーエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ミステリーエネルギー,https://scrydex.com/pokemon/cards/mystery-energy/xy_ja-166?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,167,Strong Energy,,https://images.scrydex.com/pokemon/xy_ja-167/medium,https://scrydex.com/pokemon/cards/strong-energy/xy_ja-167?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ストロングエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ストロングエネルギー,https://scrydex.com/pokemon/cards/strong-energy/xy_ja-167?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,168,Dangerous Energy,,https://images.scrydex.com/pokemon/xy_ja-168/medium,https://scrydex.com/pokemon/cards/dangerous-energy/xy_ja-168?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,バッドエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:バッドエネルギー,https://scrydex.com/pokemon/cards/dangerous-energy/xy_ja-168?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,169,Shield Energy,,https://images.scrydex.com/pokemon/xy_ja-169/medium,https://scrydex.com/pokemon/cards/shield-energy/xy_ja-169?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,シールドエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:シールドエネルギー,https://scrydex.com/pokemon/cards/shield-energy/xy_ja-169?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,170,Wonder Energy,,https://images.scrydex.com/pokemon/xy_ja-170/medium,https://scrydex.com/pokemon/cards/wonder-energy/xy_ja-170?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ワンダーエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ワンダーエネルギー,https://scrydex.com/pokemon/cards/wonder-energy/xy_ja-170?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,171,Double Dragon Energy,,https://images.scrydex.com/pokemon/xy_ja-171/medium,https://scrydex.com/pokemon/cards/double-dragon-energy/xy_ja-171?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ダブルドラゴンエネルギー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ダブルドラゴンエネルギー,https://scrydex.com/pokemon/cards/double-dragon-energy/xy_ja-171?variant=normal
