set_code,set_name,card_number,db_name,db_rarity,db_image_url,scrydex_id,scrydex_set_url
SV4a,シャイニートレジャーex,322,リククラゲex,,"https://images.scrydex.com/magicthegathering/MSH-322/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-322/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-322/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,323,クエスパトラex,,"https://images.scrydex.com/magicthegathering/MSH-323/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-323/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-323/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,324,ラウドボーンex,,"https://images.scrydex.com/magicthegathering/MSH-324/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-324/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-324/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,325,ウェーニバルex,,"https://images.scrydex.com/magicthegathering/MSH-325/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-325/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-325/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,326,フーディンex,,"https://images.scrydex.com/magicthegathering/MSH-326/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-326/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-326/large""}],""rulings"":[],""printings"":[""MSH"",""PSPL""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,327,ミュウex,,"https://images.scrydex.com/magicthegathering/MSH-327/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-327/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-327/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,328,サーナイトex,,"https://images.scrydex.com/magicthegathering/MSH-328/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-328/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-328/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-328A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-328A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-328A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,329,キラフロルex,,"https://images.scrydex.com/magicthegathering/MSH-329/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-329/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-329/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,330,イダイナキバex,,"https://images.scrydex.com/magicthegathering/MSH-330/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-330/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-330/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,331,リザードンex,,"https://images.scrydex.com/magicthegathering/MSH-331/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-331/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-331/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-331A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-331A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-331A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,332,パルデア ドオーex,,"https://images.scrydex.com/magicthegathering/MSH-332/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-332/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-332/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,333,テツノワダチex,,"https://images.scrydex.com/magicthegathering/MSH-333/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-333/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-333/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,334,オンバーンex,,"https://images.scrydex.com/magicthegathering/MSH-334/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-334/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-334/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,335,ピジョットex,,"https://images.scrydex.com/magicthegathering/MSH-335/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-335/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-335/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,336,プクリンex,,"https://images.scrydex.com/magicthegathering/MSH-336/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-336/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-336/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,337,イキリンコex,,"https://images.scrydex.com/magicthegathering/MSH-337/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-337/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-337/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,338,ウミトリオ,,"https://images.scrydex.com/magicthegathering/MSH-338/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-338/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-338/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,339,イルカマン,,"https://images.scrydex.com/magicthegathering/MSH-339/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-339/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-339/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,340,パモ,,"https://images.scrydex.com/magicthegathering/MSH-340/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-340/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-340/large""}],""rulings"":[{""date"":""2023/02/04"",""text"":""If",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,341,ミミッキュ,,"https://images.scrydex.com/magicthegathering/MSH-341/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-341/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-341/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,342,ジャッジマン,,"https://images.scrydex.com/magicthegathering/MSH-342/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-342/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-342/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,343,ネモ,,"https://images.scrydex.com/magicthegathering/MSH-343/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-343/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-343/large""}],""rulings"":[],""printings"":[""MSH"",""PMEI""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,344,ネルケ,,"https://images.scrydex.com/magicthegathering/MSH-344/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-344/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-344/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,345,パルデアの学生,,"https://images.scrydex.com/magicthegathering/MSH-345/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-345/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-345/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-345A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-345A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-345A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,346,パルデアの学生,,"https://images.scrydex.com/magicthegathering/MSH-346/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-346/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-346/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-346A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-346A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-346A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,347,ミュウex,,"https://images.scrydex.com/magicthegathering/MSH-347/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-347/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-347/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,348,サーナイトex,,"https://images.scrydex.com/magicthegathering/MSH-348/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-348/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-348/large""}],""rulings"":[],""printings"":[""DMU"",""J25"",""MSH"",""OTJ""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,349,リザードンex,,"https://images.scrydex.com/magicthegathering/MSH-349/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-349/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-349/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,350,ナンジャモ,,"https://images.scrydex.com/magicthegathering/MSH-350/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-350/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-350/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-350A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-350A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-350A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,351,ネモ,,"https://images.scrydex.com/magicthegathering/MSH-351/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-351/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-351/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,352,ネルケ,,"https://images.scrydex.com/magicthegathering/MSH-352/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-352/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-352/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,353,ペパー,,"https://images.scrydex.com/magicthegathering/MSH-353/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-353/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-353/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,354,ボタン,,"https://images.scrydex.com/magicthegathering/MSH-354/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-354/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-354/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,355,チオンジェンex,,"https://images.scrydex.com/magicthegathering/MSH-355/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-355/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-355/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-355A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-355A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-355A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,356,イーユイex,,"https://images.scrydex.com/magicthegathering/MSH-356/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-356/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-356/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-356A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-356A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-356A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,357,パオジアンex,,"https://images.scrydex.com/magicthegathering/MSH-357/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-357/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-357/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,358,ミライドンex,,"https://images.scrydex.com/magicthegathering/MSH-358/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-358/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-358/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,359,ディンルーex,,"https://images.scrydex.com/magicthegathering/MSH-359/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-359/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-359/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-359A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-359A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-359A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
SV4a,シャイニートレジャーex,360,コライドンex,,"https://images.scrydex.com/magicthegathering/MSH-360/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-360/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-360/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja
