set_code,set_name,scrydex_id,card_number,position_vs_db_max,db_max_number,scrydex_name,scrydex_rarity,scrydex_image_url,scrydex_card_url,scrydex_set_url
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,swsh8a_ja,27,INSIDE_DB_RANGE,38,,RRR,https://images.scrydex.com/pokemon/swsh8a_ja-27/medium,https://scrydex.com/pokemon/cards/pikachu-v-union/swsh8a_ja-27?variant=holofoil,https://scrydex.com/pokemon/expansions/25th-anniversary-collection/swsh8a_ja
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,swsh8a_ja,28,INSIDE_DB_RANGE,38,,RRR,https://images.scrydex.com/pokemon/swsh8a_ja-28/medium,https://scrydex.com/pokemon/cards/pikachu-v-union/swsh8a_ja-28?variant=holofoil,https://scrydex.com/pokemon/expansions/25th-anniversary-collection/swsh8a_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,1,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-1/medium,https://scrydex.com/pokemon/cards/exeggcute/xy6_ja-1?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,2,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-2/medium,https://scrydex.com/pokemon/cards/exeggutor/xy6_ja-2?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,3,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-3/medium,https://scrydex.com/pokemon/cards/wurmple/xy6_ja-3?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,4,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-4/medium,https://scrydex.com/pokemon/cards/silcoon/xy6_ja-4?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,5,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-5/medium,https://scrydex.com/pokemon/cards/beautifly/xy6_ja-5?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,6,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-6/medium,https://scrydex.com/pokemon/cards/cascoon/xy6_ja-6?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,7,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-7/medium,https://scrydex.com/pokemon/cards/dustox/xy6_ja-7?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,8,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-8/medium,https://scrydex.com/pokemon/cards/dustox/xy6_ja-8?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,9,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-9/medium,https://scrydex.com/pokemon/cards/nincada/xy6_ja-9?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,10,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-10/medium,https://scrydex.com/pokemon/cards/ninjask/xy6_ja-10?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,11,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-11/medium,https://scrydex.com/pokemon/cards/shedinja/xy6_ja-11?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,12,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-12/medium,https://scrydex.com/pokemon/cards/tropius/xy6_ja-12?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,13,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-13/medium,https://scrydex.com/pokemon/cards/fletchinder/xy6_ja-13?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,14,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-14/medium,https://scrydex.com/pokemon/cards/talonflame/xy6_ja-14?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,15,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-15/medium,https://scrydex.com/pokemon/cards/articuno/xy6_ja-15?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,16,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-16/medium,https://scrydex.com/pokemon/cards/articuno/xy6_ja-16?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,17,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-17/medium,https://scrydex.com/pokemon/cards/wingull/xy6_ja-17?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,18,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-18/medium,https://scrydex.com/pokemon/cards/pelipper/xy6_ja-18?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,19,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-19/medium,https://scrydex.com/pokemon/cards/voltorb/xy6_ja-19?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,20,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-20/medium,https://scrydex.com/pokemon/cards/electrode/xy6_ja-20?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,21,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-21/medium,https://scrydex.com/pokemon/cards/zapdos/xy6_ja-21?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,22,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-22/medium,https://scrydex.com/pokemon/cards/thundurus-ex/xy6_ja-22?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,23,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-23/medium,https://scrydex.com/pokemon/cards/natu/xy6_ja-23?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,24,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-24/medium,https://scrydex.com/pokemon/cards/natu/xy6_ja-24?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,25,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-25/medium,https://scrydex.com/pokemon/cards/xatu/xy6_ja-25?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,26,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-26/medium,https://scrydex.com/pokemon/cards/shuppet/xy6_ja-26?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,27,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-27/medium,https://scrydex.com/pokemon/cards/banette/xy6_ja-27?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,28,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-28/medium,https://scrydex.com/pokemon/cards/banette/xy6_ja-28?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,29,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-29/medium,https://scrydex.com/pokemon/cards/deoxys/xy6_ja-29?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,30,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-30/medium,https://scrydex.com/pokemon/cards/gallade-ex/xy6_ja-30?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,31,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-31/medium,https://scrydex.com/pokemon/cards/m-gallade-ex/xy6_ja-31?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,32,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-32/medium,https://scrydex.com/pokemon/cards/gligar/xy6_ja-32?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,33,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-33/medium,https://scrydex.com/pokemon/cards/gliscor/xy6_ja-33?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,34,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-34/medium,https://scrydex.com/pokemon/cards/absol/xy6_ja-34?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,35,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-35/medium,https://scrydex.com/pokemon/cards/jirachi/xy6_ja-35?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,36,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-36/medium,https://scrydex.com/pokemon/cards/togepi/xy6_ja-36?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,37,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-37/medium,https://scrydex.com/pokemon/cards/togetic/xy6_ja-37?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,38,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-38/medium,https://scrydex.com/pokemon/cards/togekiss/xy6_ja-38?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,39,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-39/medium,https://scrydex.com/pokemon/cards/togekiss/xy6_ja-39?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,40,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-40/medium,https://scrydex.com/pokemon/cards/dratini/xy6_ja-40?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,41,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-41/medium,https://scrydex.com/pokemon/cards/dragonair/xy6_ja-41?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,42,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-42/medium,https://scrydex.com/pokemon/cards/dragonite/xy6_ja-42?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,43,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-43/medium,https://scrydex.com/pokemon/cards/dragonite/xy6_ja-43?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,44,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-44/medium,https://scrydex.com/pokemon/cards/altaria/xy6_ja-44?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,45,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-45/medium,https://scrydex.com/pokemon/cards/bagon/xy6_ja-45?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,46,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-46/medium,https://scrydex.com/pokemon/cards/shelgon/xy6_ja-46?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,47,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-47/medium,https://scrydex.com/pokemon/cards/salamence/xy6_ja-47?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,48,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-48/medium,https://scrydex.com/pokemon/cards/latios-ex/xy6_ja-48?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,49,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-49/medium,https://scrydex.com/pokemon/cards/m-latios-ex/xy6_ja-49?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,50,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-50/medium,https://scrydex.com/pokemon/cards/hydreigon-ex/xy6_ja-50?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,51,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-51/medium,https://scrydex.com/pokemon/cards/reshiram/xy6_ja-51?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,52,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-52/medium,https://scrydex.com/pokemon/cards/spearow/xy6_ja-52?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,53,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-53/medium,https://scrydex.com/pokemon/cards/fearow/xy6_ja-53?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,54,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-54/medium,https://scrydex.com/pokemon/cards/dunsparce/xy6_ja-54?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,55,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-55/medium,https://scrydex.com/pokemon/cards/skarmory/xy6_ja-55?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,56,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-56/medium,https://scrydex.com/pokemon/cards/taillow/xy6_ja-56?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,57,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-57/medium,https://scrydex.com/pokemon/cards/swellow/xy6_ja-57?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,58,INSIDE_DB_RANGE,91,,R,https://images.scrydex.com/pokemon/xy6_ja-58/medium,https://scrydex.com/pokemon/cards/swellow/xy6_ja-58?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,59,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-59/medium,https://scrydex.com/pokemon/cards/swablu/xy6_ja-59?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,60,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-60/medium,https://scrydex.com/pokemon/cards/altaria/xy6_ja-60?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,61,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-61/medium,https://scrydex.com/pokemon/cards/rayquaza-ex/xy6_ja-61?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,62,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-62/medium,https://scrydex.com/pokemon/cards/m-rayquaza-ex/xy6_ja-62?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,63,INSIDE_DB_RANGE,91,,RR,https://images.scrydex.com/pokemon/xy6_ja-63/medium,https://scrydex.com/pokemon/cards/shaymin-ex/xy6_ja-63?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,64,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-64/medium,https://scrydex.com/pokemon/cards/pidove/xy6_ja-64?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,65,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-65/medium,https://scrydex.com/pokemon/cards/tranquill/xy6_ja-65?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,66,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-66/medium,https://scrydex.com/pokemon/cards/unfezant/xy6_ja-66?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,67,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-67/medium,https://scrydex.com/pokemon/cards/unfezant/xy6_ja-67?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,68,INSIDE_DB_RANGE,91,,C,https://images.scrydex.com/pokemon/xy6_ja-68/medium,https://scrydex.com/pokemon/cards/fletchling/xy6_ja-68?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,69,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-69/medium,https://scrydex.com/pokemon/cards/revive/xy6_ja-69?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,70,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-70/medium,https://scrydex.com/pokemon/cards/trainers-mail/xy6_ja-70?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,71,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-71/medium,https://scrydex.com/pokemon/cards/mega-turbo/xy6_ja-71?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,72,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-72/medium,https://scrydex.com/pokemon/cards/wide-lens/xy6_ja-72?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,73,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-73/medium,https://scrydex.com/pokemon/cards/gallade-spirit-link/xy6_ja-73?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,74,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-74/medium,https://scrydex.com/pokemon/cards/latios-spirit-link/xy6_ja-74?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,75,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-75/medium,https://scrydex.com/pokemon/cards/winona/xy6_ja-75?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,76,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-76/medium,https://scrydex.com/pokemon/cards/wally/xy6_ja-76?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,77,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-77/medium,https://scrydex.com/pokemon/cards/sky-field/xy6_ja-77?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,78,INSIDE_DB_RANGE,91,,U,https://images.scrydex.com/pokemon/xy6_ja-78/medium,https://scrydex.com/pokemon/cards/double-dragon-energy/xy6_ja-78?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,1,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-1/medium,https://scrydex.com/pokemon/cards/oddish/xy7_ja-1?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,2,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-2/medium,https://scrydex.com/pokemon/cards/gloom/xy7_ja-2?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,3,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-3/medium,https://scrydex.com/pokemon/cards/vileplume/xy7_ja-3?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,4,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-4/medium,https://scrydex.com/pokemon/cards/bellossom/xy7_ja-4?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,5,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-5/medium,https://scrydex.com/pokemon/cards/spinarak/xy7_ja-5?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
